lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1		Open water	Sediment	Marsh	Marsh sediment	Total	Depth	NH4	N)3	PO4	Adsorbed P	SiO4	Oxygen	Detritus	Humus	Inorganic matter	Diatoms	Green algae	Blue greens	Vegetation	Phragmites	Zooplankton	Zoobethos	Zoop/benth fish	Predatory fish	Mass balance	Hydrology	Inorganic matter	Dry weight	Nitrogen	Phosphorus	Silica	Oxygen	Main module	Transport processes	Abiotic and microbial module	Algal module	Vegetation module	Food web module	Marsh water module	Marsh vegetation module	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	iSensitivity	shortName	Duflow	
"=IF(COUNTBLANK(A363)<1,ROW()-2,-1)"	0	1	0	0	_cVWindThrBlue_	_m_*_s_^-1	0	0	3	3	3	3	=J362=K362	=J362=L362	=J362=M362	Parameter	Floating	-1	Wind_threshold_velocity_Blue-greens																																														0		cVSetlue	PARM	
"=IF(COUNTBLANK(A364)<1,ROW()-2,-1)"	0	1	0	0	_cTmThrBlue_	_oC_	0	0	15	15	15	15	=J363=K363	=J363=L363	=J363=M363	Parameter	Floating	-1	Dormancy_temperature_Blue-greens																																														0		cVSetlue	PARM	
"=IF(COUNTBLANK(A365)<1,ROW()-2,-1)"	0	1	0	0	_cVFloMaxBlueW_	_m_*_d_^-1	0	0	10	10	10	10	=J364=K364	=J364=L364	=J364=M364	Parameter	Floating	-1	Maximum_floating_velocity_Blue-greens																																														0		cVSetlue	PARM	
"=IF(COUNTBLANK(A366)<1,ROW()-2,-1)"	0	0	0	0	_cVSetBlue_	_m_*_d_^-1	0	0	0.06	0.06	0.06	0.06	=J365=K365	=J365=L365	=J365=M365	Parameter	Blue_algae	-1	Sedimentation_velocity_Blue-greens																																														1		cVSetlue	PARM	
"=IF(COUNTBLANK(A367)<1,ROW()-2,-1)"	0	0	0	0	_cVPUptMaxBlue_	_gP_*_gDW_^-1*_d_^-1	0	0	0.04	0.04	0.04	0.04	=J366=K366	=J366=L366	=J366=M366	Parameter	Blue_algae	-1	Maximum_P_uptake_capacity_of_Bluegreens																																														1		cVPMxlue	PARM	
"=IF(COUNTBLANK(A368)<1,ROW()-2,-1)"	0	0	0	0	_cAffPUptBlue_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.8	0.8	0.8	0.8	=J367=K367	=J367=L367	=J367=M367	Parameter	Blue_algae	-1	Initial_P_uptake_affinity_Bluegreens																																														1		cAfPUlue	PARM	
"=IF(COUNTBLANK(A369)<1,ROW()-2,-1)"	0	0	0	0	_cPDBlueMin_	_gP_*_gDW_^-1	0	0	0.0025	0.0025	0.0025	0.0025	=J368=K368	=J368=L368	=J368=M368	Parameter	Blue_algae	-1	Minimum_P/day_ratio_Bluegreens																																														1		cPDBleMn	PARM	
"=IF(COUNTBLANK(A370)<1,ROW()-2,-1)"	0	0	0	0	_cPDBlueMax_	_gP_*_gDW_^-1	0	0	0.025	0.025	0.025	0.025	=J369=K369	=J369=L369	=J369=M369	Parameter	Blue_algae	-1	Max_P/day_ratio_blue-greens																																														1		cPDBleMx	PARM	
"=IF(COUNTBLANK(A371)<1,ROW()-2,-1)"	0	0	0	0	_cVNUptMaxBlue_	_gN_*_gDW_^-1*_d_^-1	0	0	0.07	0.07	0.07	0.07	=J370=K370	=J370=L370	=J370=M370	Parameter	Blue_algae	-1	Maximum_N_uptake_capacity_of_Bluegreens																																														1		cVNMxlue	PARM	
"=IF(COUNTBLANK(A372)<1,ROW()-2,-1)"	0	0	0	0	_cAffNUptBlue_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	=J371=K371	=J371=L371	=J371=M371	Parameter	Blue_algae	-1	Initial_N_uptake_affinity_Bluegreens																																														1		cAfNUlue	PARM	
"=IF(COUNTBLANK(A373)<1,ROW()-2,-1)"	0	0	0	0	_cNDBlueMin_	_gN_*_gDW_^-1	0	0	0.03	0.03	0.03	0.03	=J372=K372	=J372=L372	=J372=M372	Parameter	Blue_algae	-1	Minimum_N/day_ratio_Bluegreens																																														1		cNDBleMn	PARM	
"=IF(COUNTBLANK(A374)<1,ROW()-2,-1)"	0	0	0	0	_cNDBlueMax_	_gN_*_gDW_^-1	0	0	0.15	0.15	0.15	0.15	=J373=K373	=J373=L373	=J373=M373	Parameter	Blue_algae	-1	Max_N/DW_ratio_blue-greens																																														1		cNDBleMx	PARM	
"=IF(COUNTBLANK(A375)<1,ROW()-2,-1)"	0	0	0	0	_fFiJvMortHyp_	0	0	0	0	0	0	0	=J374=K374	=J374=L374	=J374=M374	Parameter	FiJv	-1	Fraction_of_mortility_FiJv_to_hypolimnion																																														1		fFiJvMH	PARM	
"=IF(COUNTBLANK(A376)<1,ROW()-2,-1)"	0	0	0	0	_fFiJvEgesHyp_	0	0	0	0.1	0.1	0.1	0.1	=J375=K375	=J375=L375	=J375=M375	Parameter	FiJv	-1	Fraction_of_egested_FiJv_to_hypolimnion																																														1		fFiJVesH	PARM	
"=IF(COUNTBLANK(A377)<1,ROW()-2,-1)"	0	0	0	0	_fFiJvExcrHyp_	0	0	0	0.1	0.1	0.1	0.1	=J376=K376	=J376=L376	=J376=M376	Parameter	FiJv	-1	Fraction_of_excreted_FiJv_to_hypolimnion																																														1		fFivEcrH	PARM	
"=IF(COUNTBLANK(A378)<1,ROW()-2,-1)"	0	0	0	0	_fFiAdMortHyp_	0	0	0	0	0	0	0	=J377=K377	=J377=L377	=J377=M377	Parameter	FiAd	-1	Fraction_of_mortility_FiAd_to_hypolimnion																																														1		fFiAdMH	PARM	
"=IF(COUNTBLANK(A379)<1,ROW()-2,-1)"	0	0	0	0	_fFiAdEgesHyp_	0	0	0	0.9	0.9	0.9	0.9	=J378=K378	=J378=L378	=J378=M378	Parameter	FiAd	-1	Fraction_of_egested_FiAd_to_hypolimnion																																														1		fFidEesH	PARM	
"=IF(COUNTBLANK(A380)<1,ROW()-2,-1)"	0	0	0	0	_fFiAdExcrHyp_	0	0	0	0.9	0.9	0.9	0.9	=J379=K379	=J379=L379	=J379=M379	Parameter	FiAd	-1	Fraction_of_excreted_FiAd_to_hypolimnion																																														1		fFidEcrH	PARM	
"=IF(COUNTBLANK(A381)<1,ROW()-2,-1)"	0	0	0	0	_fPiscMortHyp_	0	0	0	0	0	0	0	=J380=K380	=J380=L380	=J380=M380	Parameter	Pisc	-1	Fraction_of_mortility_Pisc_to_hypolimnion																																														1		fPiscMH	PARM	
"=IF(COUNTBLANK(A382)<1,ROW()-2,-1)"	0	0	0	0	_fPiscEgesHyp_	0	0	0	0.5	0.5	0.5	0.5	=J381=K381	=J381=L381	=J381=M381	Parameter	Pisc	-1	Fraction_of_egested_Pisc_to_hypolimnion																																														1		fPicEesH	PARM	
"=IF(COUNTBLANK(A383)<1,ROW()-2,-1)"	0	0	0	0	_fPiscExcrHyp_	0	0	0	0.5	0.5	0.5	0.5	=J382=K382	=J382=L382	=J382=M382	Parameter	Pisc	-1	Fraction_of_excreted_Pisc_to_hypolimnion																																														1		fPicEcrH	PARM	
"=IF(COUNTBLANK(A384)<1,ROW()-2,-1)"	0	0	0	0	_hSiAssBlue_	_gSi_*_m_^-3	0	0	0	0	0	0	=J383=K383	=J383=L383	=J383=M383	Parameter	Blue_algae	-1	Half-sat_Si_conc_for_growth_of_blue-greens_=_0																																														1		hSisslue	PARM	
"=IF(COUNTBLANK(A385)<1,ROW()-2,-1)"	0	0	0	0	_cDBentIn_	_gDW_*_m_^-2	0	0	0.01	0.01	0.01	0.01	=J384=K384	=J384=L384	=J384=M384	Parameter	Zoobenthos	-1	External_zoobenthos_density																																														1		cDBentIn	PARM	
"=IF(COUNTBLANK(A386)<1,ROW()-2,-1)"	0	0	0	0	_kMigrBent_	_d_^-1	0	0	0.001	0.001	0.001	0.001	=J385=K385	=J385=L385	=J385=M385	Parameter	Zoobenthos	-1	Zoobenthos_migration_rate																																														1		kMigrent	PARM	
"=IF(COUNTBLANK(A387)<1,ROW()-2,-1)"	0	0	0	0	_kMigrFish_	_d_^-1	0	0	0.001	0.001	0.001	0.001	=J386=K386	=J386=L386	=J386=M386	Parameter	Fish	-1	Fish_migration_rate																																														1		kMigrish	PARM	
"=IF(COUNTBLANK(A388)<1,ROW()-2,-1)"	0	0	0	0	_cDFiJvIn_	_gDW_*_m_^-2	0	0	0.005	0.005	0.005	0.005	=J387=K387	=J387=L387	=J387=M387	Parameter	Fish	-1	External_fish_density																																														1		cDFiJvIn	PARM	
"=IF(COUNTBLANK(A389)<1,ROW()-2,-1)"	0	0	0	0	_cDFiAdIn_	_gDW_*_m_^-2	0	0	0.005	0.005	0.005	0.005	=J388=K388	=J388=L388	=J388=M388	Parameter	Fish	-1	External_fish_density																																														1		cDFiAdIn	PARM	
"=IF(COUNTBLANK(A390)<1,ROW()-2,-1)"	0	0	0	0	_kHarvFishWin_	_d_^-1	0	0	0	0	0	0	=J389=K389	=J389=L389	=J389=M389	Parameter	Fish	-1	Fish_harvesting_fraction_in_winter																																														1		kHaFiWin	PARM	
"=IF(COUNTBLANK(A391)<1,ROW()-2,-1)"	0	0	0	0	_kHarvFishSum_	_d_^-1	0	0	0	0	0	0	=J390=K390	=J390=L390	=J390=M390	Parameter	Fish	-1	Fish_harvesting_fraction_in_summer																																														1		kHaFiSum	PARM	
"=IF(COUNTBLANK(A392)<1,ROW()-2,-1)"	0	0	0	0	_cDPiscIn_	_gDW_*_m_^-2	0	0	0.001	0.001	0.001	0.001	=J391=K391	=J391=L391	=J391=M391	Parameter	Fish	-1	External_Pi_sc_density																																														1		cDPiscIn	PARM	
"=IF(COUNTBLANK(A393)<1,ROW()-2,-1)"	0	0	0	0	_kMigrPisc_	_d_^-1	0	0	0.001	0.001	0.001	0.001	=J392=K392	=J392=L392	=J392=M392	Parameter	Fish	-1	_Pi_sc_migration_rate																																														1		kMigrisc	PARM	
"=IF(COUNTBLANK(A394)<1,ROW()-2,-1)"	0	0	0	0	_kHarvPiscWin_	_d_^-1	0	0	0	0	0	0	=J393=K393	=J393=L393	=J393=M393	Parameter	Fish	-1	_Pi_sc_harvesting_fraction_in_winter																																														1		kHaPiWin	PARM	
"=IF(COUNTBLANK(A395)<1,ROW()-2,-1)"	0	0	0	0	_kHarvPiscSum_	_d_^-1	0	0	0	0	0	0	=J394=K394	=J394=L394	=J394=M394	Parameter	Fish	-1	_Pi_sc_harvesting_fraction_in_summer																																														1		kHaPiSum	PARM	
"=IF(COUNTBLANK(A396)<1,ROW()-2,-1)"	0	0	0	0	_cFiltMax_	_m_^3*_gDW_^-1*_d_^-1	3	6	4.5	4.5	4.5	4.5	=J395=K395	=J395=L395	=J395=M395	Parameter	Zooplankton	-1	Maximum_filtering_rate(when_DOMW=0)																																														1		cFiltMx	PARM	
"=IF(COUNTBLANK(A397)<1,ROW()-2,-1)"	0	0	0	0	_hFilt_	_gDW_*_m_^-3	0	0	1	1	1	1	=J396=K396	=J396=L396	=J396=M396	Parameter	Zooplankton	-1	Half-sat_food_conc_for_filtering																																														1		hFilt	PARM	
"=IF(COUNTBLANK(A398)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrZoo_	_gSi_*_m_^-3	0	0	25	25	25	25	=J397=K397	=J397=L397	=J397=M397	Parameter	Zooplankton	-1	Carrying_capacity_of_zooplankton																																														1		cDCarZoo	PARM	
"=IF(COUNTBLANK(A399)<1,ROW()-2,-1)"	0	0	0	0	_cPrefDiat_	0	0	0	0.75	0.75	0.75	0.75	=J398=K398	=J398=L398	=J398=M398	Parameter	Zooplankton	-1	Selection_factor_for_Diatoms																																														1		cPrefDi	PARM	
"=IF(COUNTBLANK(A400)<1,ROW()-2,-1)"	0	0	0	0	_cPrefGren_	0	0	0	0.75	0.75	0.75	0.75	=J399=K399	=J399=L399	=J399=M399	Parameter	Zooplankton	-1	Selection_factor_for_Greens																																														1		cPrefren	PARM	
"=IF(COUNTBLANK(A401)<1,ROW()-2,-1)"	0	1	0	0	_cPrefBlue_	0	0	0	0.125	0.125	0.125	0.125	=J400=K400	=J400=L400	=J400=M400	Parameter	Zooplankton	-1	Selection_factor_for_Bluegreens_Cal																																														1		cPreflue	PARM	
"=IF(COUNTBLANK(A402)<1,ROW()-2,-1)"	0	1	0	0	_cPrefBlueSurf_	0	0	0	0.125	0.125	0.125	0.125	=J401=K401	=J401=L401	=J401=M401	Parameter	Zooplankton	-1	Selection_factor_for_Bluegreens_on_surface_Cal																																														1		cPreflue	PARM	
"=IF(COUNTBLANK(A403)<1,ROW()-2,-1)"	0	0	0	0	_cPrefDet_	0	0	0	0.25	0.25	0.25	0.25	=J402=K402	=J402=L402	=J402=M402	Parameter	Zooplankton	-1	Selection_factor_for_detritus																																														1		cPrefDe	PARM	
"=IF(COUNTBLANK(A404)<1,ROW()-2,-1)"	0	0	0	0	_fDAssZoo_	0	0	0	0.35	0.35	0.35	0.35	=J403=K403	=J403=L403	=J403=M403	Parameter	Zooplankton	-1	DW-assimilation_efficiency_of_herb_zooplankton																																														1		fDAssZoo	PARM	
"=IF(COUNTBLANK(A405)<1,ROW()-2,-1)"	0	0	0	0	_fDissEgesZoo_	0	0	0	0.25	0.25	0.25	0.25	=J404=K404	=J404=L404	=J404=M404	Parameter	Zooplankton	-1	Soluble_nutrient_fraction_of_by_herbzoopl_egested_food																																														1		fDiEgZoo	PARM	
"=IF(COUNTBLANK(A406)<1,ROW()-2,-1)"	0	0	0	0	_kDRespZoo_	_d_^-1	0	0	0.15	0.15	0.15	0.15	=J405=K405	=J405=L405	=J405=M405	Parameter	Zooplankton	-1	Maintenance_respiration_constant_herbzooplankton																																														1		kDResZoo	PARM	
"=IF(COUNTBLANK(A407)<1,ROW()-2,-1)"	0	0	0	0	_kMortZoo_	_d_^-1	0	0	0.04	0.04	0.04	0.04	=J406=K406	=J406=L406	=J406=M406	Parameter	Zooplankton	-1	Mortality_constant_herbzooplankton																																														1		kMZoo	PARM	
"=IF(COUNTBLANK(A408)<1,ROW()-2,-1)"	0	0	0	0	_fDissMortZoo_	0	0	0	0.1	0.1	0.1	0.1	=J407=K407	=J407=L407	=J407=M407	Parameter	Zooplankton	-1	Soluble_nutrient_fraction_of_died_zooplankton																																														1		fDissZoo	PARM	
"=IF(COUNTBLANK(A409)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptZoo_	_oC_	0	0	25	25	25	25	=J408=K408	=J408=L408	=J408=M408	Parameter	Zooplankton	-1	Optimum_temp_zooplankton																																														1		cTmOpZoo	PARM	
"=IF(COUNTBLANK(A410)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmZoo_	_oC_	0	0	13	13	13	13	=J409=K409	=J409=L409	=J409=M409	Parameter	Zooplankton	-1	Temperature_constant_zooplankton(sigma_in_Gaussian_curve)																																														1		cSigTZoo	PARM	
"=IF(COUNTBLANK(A411)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrBent_	_gDW_*_m_^-2	0	0	10	10	10	10	=J410=K410	=J410=L410	=J410=M410	Parameter	Zoobenthos	-1	Carrying_capacity_of_zoobenthos																																														1		cDCrrent	PARM	
"=IF(COUNTBLANK(A412)<1,ROW()-2,-1)"	0	0	0	0	_kDAssBent_	_d_^-1	0	0	0.1	0.1	0.1	0.1	=J411=K411	=J411=L411	=J411=M411	Parameter	Zoobenthos	-1	Maximum_assimilation_rate																																														1		kDAssent	PARM	
"=IF(COUNTBLANK(A413)<1,ROW()-2,-1)"	0	0	0	0	_hDFoodBent_	_gDW_*_m_^-2	0	0	200	200	200	200	=J412=K412	=J412=L412	=J412=M412	Parameter	Zoobenthos	-1	Half-saturating_food_for_zoobenthos																																														1		hDFodent	PARM	
"=IF(COUNTBLANK(A414)<1,ROW()-2,-1)"	0	0	0	0	_fDAssBent_	0	0	0	0.3	0.3	0.3	0.3	=J413=K413	=J413=L413	=J413=M413	Parameter	Zoobenthos	-1	C_ass_efficiency_of_zoobenthos																																														1		fDAssent	PARM	
"=IF(COUNTBLANK(A415)<1,ROW()-2,-1)"	0	0	0	0	_fDissEgesBent_	0	0	0	0.25	0.25	0.25	0.25	=J414=K414	=J414=L414	=J414=M414	Parameter	Zoobenthos	-1	Soluble_nutrient_fraction_of_by_zoobenthos_egested_food																																														1		fDiEgent	PARM	
"=IF(COUNTBLANK(A416)<1,ROW()-2,-1)"	0	0	0	0	_kDRespBent_	_d_^-1	0	0	0.005	0.005	0.005	0.005	=J415=K415	=J415=L415	=J415=M415	Parameter	Zoobenthos	-1	Maint_respiration_constant_of_zoobenthos																																														1		kDRspent	PARM	
"=IF(COUNTBLANK(A417)<1,ROW()-2,-1)"	0	0	0	0	_kMortBent_	_d_^-1	0	0	0.005	0.005	0.005	0.005	=J416=K416	=J416=L416	=J416=M416	Parameter	Zoobenthos	-1	Mortality_constant_of_zoobenthos																																														1		kMBent	PARM	
"=IF(COUNTBLANK(A418)<1,ROW()-2,-1)"	0	0	0	0	_fDissMortBent_	0	0	0	0.1	0.1	0.1	0.1	=J417=K417	=J417=L417	=J417=M417	Parameter	Zoobenthos	-1	Soluble_P_fraction_of_died_zoobenthos_P																																														1		fDisMent	PARM	
"=IF(COUNTBLANK(A419)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptBent_	_oC_	0	0	25	25	25	25	=J418=K418	=J418=L418	=J418=M418	Parameter	Zoobenthos	-1	Optimum_temp_of_zoobenthos																																														1		cTmptent	PARM	
"=IF(COUNTBLANK(A420)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmBent_	_oC_	0	0	16	16	16	16	=J419=K419	=J419=L419	=J419=M419	Parameter	Zoobenthos	-1	Temperature_constant_of_zoobenthos(sigma_in_Gaussian_curve)																																														1		cSiTment	PARM	
"=IF(COUNTBLANK(A421)<1,ROW()-2,-1)"	0	0	0	0	_fDBone_	0	0	0	0.35	0.35	0.35	0.35	=J420=K420	=J420=L420	=J420=M420	Parameter	Fish	-1	Fraction_of_fish_C_fixed_in_bones_and_scales																																														1		fDBone	PARM	
"=IF(COUNTBLANK(A422)<1,ROW()-2,-1)"	0	0	0	0	_fPBone_	0	0	0	0.5	0.5	0.5	0.5	=J421=K421	=J421=L421	=J421=M421	Parameter	Fish	-1	Fraction_of_fish_P_fixed_in_bones_and_scales																																														1		fPBone	PARM	
"=IF(COUNTBLANK(A423)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrFish_	_gDW_*_m_^-2	0	0	15	15	15	15	=J422=K422	=J422=L422	=J422=M422	Parameter	Fish	-1	Carrying_capacity_of_fish(=_100_gFW/m2Grimm_1983)																																														1		cDCrrish	PARM	
"=IF(COUNTBLANK(A424)<1,ROW()-2,-1)"	0	0	0	0	_fDissEgesFish_	0	0	0	0.25	0.25	0.25	0.25	=J423=K423	=J423=L423	=J423=M423	Parameter	Fish	-1	Soluble_nutrient_fraction_of_by_fish_egested_food																																														1		fDiEgish	PARM	
"=IF(COUNTBLANK(A425)<1,ROW()-2,-1)"	0	0	0	0	_fDissMortFish_	0	0	0	0.1	0.1	0.1	0.1	=J424=K424	=J424=L424	=J424=M424	Parameter	Fish	-1	Soluble_nutrient_fraction_of_died_fish(excl_bones_and_scales																																														1		fDisMish	PARM	
"=IF(COUNTBLANK(A426)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptFish_	_oC_	0	0	25	25	25	25	=J425=K425	=J425=L425	=J425=M425	Parameter	Fish	-1	Optimum_temp_of_fish																																														1		cTmptish	PARM	
"=IF(COUNTBLANK(A427)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmFish_	_oC_	0	0	10	10	10	10	=J426=K426	=J426=L426	=J426=M426	Parameter	Fish	-1	Temperature_constant_of_fish(sigma_in_Gaussian_curve)																																														1		cSiTmish	PARM	
"=IF(COUNTBLANK(A428)<1,ROW()-2,-1)"	0	0	0	0	_cDayReprFish_	0	0	0	120	120	120	120	=J427=K427	=J427=L427	=J427=M427	Parameter	Fish	-1	Reproduction_date_of_fish_=_1_May																																														1		cDaepish	PARM	
"=IF(COUNTBLANK(A429)<1,ROW()-2,-1)"	0	0	0	0	_fReprFish_	0	0	0	0.02	0.02	0.02	0.02	=J428=K428	=J428=L428	=J428=M428	Parameter	Fish	-1	Yearly_reproduction_fraction_of_adult_fish																																														1		fReprish	PARM	
"=IF(COUNTBLANK(A430)<1,ROW()-2,-1)"	0	0	0	0	_fAgeFish_	0	0	0	0.5	0.5	0.5	0.5	=J429=K429	=J429=L429	=J429=M429	Parameter	Fish	-1	Yearly_ageing_fraction_of_young_fish																																														1		fAgeFish	PARM	
"=IF(COUNTBLANK(A431)<1,ROW()-2,-1)"	0	0	0	0	_cRelVegFish_	0	0	0	0.009	0.009	0.009	0.009	=J430=K430	=J430=L430	=J430=M430	Parameter	Fish	-1	Decrease_of_fish_feeding_per_%_vegetation_cover(max_001)																																														1		cRelVish	PARM	
"=IF(COUNTBLANK(A432)<1,ROW()-2,-1)"	0	0	0	0	_kDAssFiJv_	_d_^-1	0	0	0.12	0.12	0.12	0.12	=J431=K431	=J431=L431	=J431=M431	Parameter	Fish	-1	Maximum_assimilation_rate_of_young_fish																																														1		kDAssiJv	PARM	
"=IF(COUNTBLANK(A433)<1,ROW()-2,-1)"	0	0	0	0	_hDZooFiJv_	_gDW_*_m_^-2	0	0	1.25	1.25	1.25	1.25	=J432=K432	=J432=L432	=J432=M432	Parameter	Fish	-1	Half-saturating_zooplankton_biomass_for_young_fish_predation																																														1		hDZooiJv	PARM	
"=IF(COUNTBLANK(A434)<1,ROW()-2,-1)"	0	0	0	0	_fDAssFiJv_	0	0	0	0.4	0.4	0.4	0.4	=J433=K433	=J433=L433	=J433=M433	Parameter	Fish	-1	C_assimilation_efficiency_of_young_fish																																														1		fDAssiJv	PARM	
"=IF(COUNTBLANK(A435)<1,ROW()-2,-1)"	0	0	0	0	_kDRespFiJv_	_d_^-1	0	0	0.01	0.01	0.01	0.01	=J434=K434	=J434=L434	=J434=M434	Parameter	Fish	-1	Maintenance_respiration_constant_of_young_fish																																														1		kDRspiJv	PARM	
"=IF(COUNTBLANK(A436)<1,ROW()-2,-1)"	0	0	0	0	_kMortFiJv_	_d_^-1	0	0	0.00137	0.00137	0.00137	0.00137	=J435=K435	=J435=L435	=J435=M435	Parameter	Fish	-1	Specific_mortality_of_young_fish(=_01_y-1)																																														1		kMFiJv	PARM	
"=IF(COUNTBLANK(A437)<1,ROW()-2,-1)"	0	0	0	0	_kDAssFiAd_	_d_^-1	0	0	0.06	0.06	0.06	0.06	=J436=K436	=J436=L436	=J436=M436	Parameter	Fish	-1	Maximum_assimilation_rate_of_adult_fish																																														1		kDAssiAd	PARM	
"=IF(COUNTBLANK(A438)<1,ROW()-2,-1)"	0	0	0	0	_hDBentFiAd_	_gDW_*_m_^-2	0	0	2.5	2.5	2.5	2.5	=J437=K437	=J437=L437	=J437=M437	Parameter	Fish	-1	Half-saturating_zoobenthos_biomass_for_adult_fish_predation																																														1		hDBntiAd	PARM	
"=IF(COUNTBLANK(A439)<1,ROW()-2,-1)"	0	0	0	0	_fDAssFiAd_	0	0	0	0.4	0.4	0.4	0.4	=J438=K438	=J438=L438	=J438=M438	Parameter	Fish	-1	C_assimilation_efficiency_of_adult_fish																																														1		fDAssiAd	PARM	
"=IF(COUNTBLANK(A440)<1,ROW()-2,-1)"	0	0	0	0	_kDRespFiAd_	_d_^-1	0	0	0.004	0.004	0.004	0.004	=J439=K439	=J439=L439	=J439=M439	Parameter	Fish	-1	Maintenance_respiration_constant_of_adult_fish																																														1		kDRspiAd	PARM	
"=IF(COUNTBLANK(A441)<1,ROW()-2,-1)"	0	0	0	0	_kMortFiAd_	_d_^-1	0	0	0.00027	0.00027	0.00027	0.00027	=J440=K440	=J440=L440	=J440=M440	Parameter	Fish	-1	Specific_mortality_of_adult_fish(=_01_y-1)																																														1		kMFiAd	PARM	
"=IF(COUNTBLANK(A442)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrPiscMax_	_gDW_*_m_^-2	0	0	1.2	1.2	1.2	1.2	=J441=K441	=J441=L441	=J441=M441	Parameter	Fish	-1	Maximum_carrying_capacity_of_Pi_sc(=75_kg/ha)																																														1		cDCrPcMx	PARM	
"=IF(COUNTBLANK(A443)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrPiscMin_	_gDW_*_m_^-2	0	0	0.1	0.1	0.1	0.1	=J442=K442	=J442=L442	=J442=M442	Parameter	Fish	-1	Minimum_carrying_capacity_of_Pi_sc(=6_kg/ha)																																														1		cDCrPcMn	PARM	
"=IF(COUNTBLANK(A444)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrPiscBare_	_gDW_*_m_^-2	0	0	0.1	0.1	0.1	0.1	=J443=K443	=J443=L443	=J443=M443	Parameter	Fish	-1	Carrying_capacity_of_Pi_sc_for_lake_without_marsh_zone																																														1		cDCPiare	PARM	
"=IF(COUNTBLANK(A445)<1,ROW()-2,-1)"	0	0	0	0	_cDPhraMinPisc_	_gDW_*_m_^-2	0	0	50	50	50	50	=J444=K444	=J444=L444	=J444=M444	Parameter	Fish	-1	Min_reed_biomass_for_Pi_sc																																														1		cDPaMisc	PARM	
"=IF(COUNTBLANK(A446)<1,ROW()-2,-1)"	0	0	0	0	_cCovVegMin_	0	0	0	40	40	40	40	=J445=K445	=J445=L445	=J445=M445	Parameter	Fish	-1	Min_submveg_coverage_for_Pi_sc																																														1		cCovVMn	PARM	
"=IF(COUNTBLANK(A447)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptVeg_	_oC_	0	0	20	20	20	20	=J446=K446	=J446=L446	=J446=M446	Parameter	Vegetation	-1	Optimum_temperature_of_vegetation																																														1		cTmOptV	PARM	
"=IF(COUNTBLANK(A448)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmVeg_	_oC_	0	0	20	20	20	20	=J447=K447	=J447=L447	=J447=M447	Parameter	Vegetation	-1	Temperature_constant_vegetation(sigma_in_Gaussian_curve)																																														1		cSigTmV	PARM	
"=IF(COUNTBLANK(A449)<1,ROW()-2,-1)"	0	0	0	0	_cRelPhraPisc_	_gDW_*_m_^-2	0	0	0.075	0.075	0.075	0.075	=J448=K448	=J448=L448	=J448=M448	Parameter	Fish	-1	Rel_Pi_sc_density_per_%_reed_if_submveg_absent																																														1		cRehrisc	PARM	
"=IF(COUNTBLANK(A450)<1,ROW()-2,-1)"	0	0	0	0	_cRelVegPisc_	_gDW_*_m_^-2	0	0	0.03	0.03	0.03	0.03	=J449=K449	=J449=L449	=J449=M449	Parameter	Fish	-1	Extra_rel_Pi_sc_density_per_%_reed_if_aCovVeg_>_cCovVegMin																																														1		cRelVisc	PARM	
"=IF(COUNTBLANK(A451)<1,ROW()-2,-1)"	0	0	0	0	_kDAssPisc_	_d_^-1	0	0	0.025	0.025	0.025	0.025	=J450=K450	=J450=L450	=J450=M450	Parameter	Fish	-1	Maximum_assimilation_rate																																														1		kDAssisc	PARM	
"=IF(COUNTBLANK(A452)<1,ROW()-2,-1)"	0	0	0	0	_hDVegPisc_	_gDW_*_m_^-2	0	0	5	5	5	5	=J451=K451	=J451=L451	=J451=M451	Parameter	Fish	-1	Half-sat_vegetation_biomass_for_Pi_sc_growth																																														1		hDVPisc	PARM	
"=IF(COUNTBLANK(A453)<1,ROW()-2,-1)"	0	0	0	0	_hDFishPisc_	_gDW_*_m_^-2	0	0	1	1	1	1	=J452=K452	=J452=L452	=J452=M452	Parameter	Fish	-1	Half-saturating_DFish_for_Pi_sc_predation																																														1		hDFshisc	PARM	
