RunId	Time	_sNH4S_	_sNO3S_	_sPO4S_	_sDBlueS_	_sDVeg_	_sNH4WEpi_	_sNO3WEpi_	_sPO4WEpi_	_sO2WEpi_	_sDDetWEpi_	_sDDiatWEpi_	_sDGrenWEpi_	_sDBlueWEpi_	_sDZooEpi_	_sDBlueSurf_	_aLPARBotSurf_	_aLPARBotEpiOpen_	_aLPARBotEpi_	_aLLimShootVegEpi_	_aPLimVeg_	_aNLimVeg_	_aNutLimVeg_	_aLPARAveSurf_	_aLPARAveEpi_	_aLLimBlueEpi_	_aChlaBlueEpi_	_aLLimBlueSurf_	_aRepLLimBlue_	_aChlaBlueSurf_	_oChlaBlueW_	_oChlaBlue_	_rNDBlueSurf_	_rPDBlueSurf_	_tNUptBlueEpi_	_aPLimBlueEpi_	_aNLimBlueEpi_	_aNutLimBlueEpi_	_aPLimBlueSurf_	_aNLimBlueSurf_	_aNutLimBlueSurf_	_aRepPLimBlue_	_aRepNLimBlue_	_aRepNutLimBlue_	_tDAssBlueSurf_	_tNUptBlueSurf_	_tPUptBlueSurf_	_oChla_	_aChlaH_	_aDepthEuphW_	_oChlaMeasW_	_aDepthEuphEpi_	_aDError_	_aNError_	_aPError_	_aSiError_	_aO2Error_	-1
3	17957	0.0766532	0.0987989	0.00988319	0.13378	0.0835779	0.368717	2.63895	0.00126534	24.2511	6.33131	0.527422	0.0966888	5.67166	0.171904	0.00000999164	77.2126	0.761428	0.761174	0.441187	0.997854	0.997719	0.997719	77.2127	16.5511	0.507117	56.2544	-9999	0.489482	0	28.1272	28.1272	0.146218	0.0108857	0.0328583	0.905002	0.94527	0.905002	0.855934	0.993534	-9999	0.905002	0.945271	0.887367	0	0	0	31.0394	62.0787	1.99381	72.4265	1.34133	-0.000000000298314	-0.00000000000238742	-0.00000000000103029	0.000000000000186517	0	-1
3	17958	0.077	0.0987778	0.00993512	0.13564	0.084458	0.358261	2.64252	0.00124935	24.2408	6.35043	0.571499	0.100079	5.7694	0.176439	0.00000999164	78.4385	0.734802	0.734554	0.438775	0.997851	0.997722	0.997722	78.4386	16.6373	0.505796	57.3022	-9999	0.488462	0	28.6511	28.6511	0.146218	0.0108857	0.0343495	0.901395	0.944938	0.901395	0.855934	0.993534	-9999	0.901395	0.944938	0.88406	0	0	0	31.7812	63.5625	1.97189	74.3695	1.32453	-0.000000000298314	-0.00000000000238742	-0.00000000000103029	0.000000000000186517	0	-1
3	17959	0.0771675	0.0987632	0.00995936	0.136572	0.0848646	0.353276	2.64373	0.00124155	24.2367	6.36047	0.592549	0.101634	5.81807	0.178719	0.00000999164	78.9959	0.721688	0.721443	0.437528	0.99785	0.997723	0.997723	78.996	16.6699	0.505089	57.8229	-9999	0.487898	0	28.9115	28.9115	0.146218	0.0108857	0.0350674	0.899631	0.944802	0.899631	0.855934	0.993534	-9999	0.899631	0.944802	0.882439	0	0	0	32.1448	64.2895	1.96136	75.3226	1.31646	-0.000000000298314	-0.00000000000238742	-0.00000000000103029	0.000000000000186517	0	-1
3	17960	0.0773622	0.0987428	0.00998767	0.137678	0.0853234	0.347538	2.64473	0.00123244	24.2326	6.37274	0.616786	0.103377	5.87575	0.181441	0.00000999164	79.6161	0.706399	0.706158	0.436031	0.99785	0.997726	0.997726	79.6162	16.7013	0.504214	58.4365	-9999	0.487188	0	29.2183	29.2183	0.146218	0.0108857	0.0358963	0.897573	0.944663	0.897573	0.855934	0.993534	-9999	0.897573	0.944663	0.880547	0	0	0	32.5693	65.1386	1.94922	76.4362	1.30718	-0.00000000030559	-0.00000000000238742	-0.00000000000103739	0.000000000000186517	0	-1
3	17961	0.0775776	0.0987163	0.0100192	0.138928	0.0858154	0.341257	2.64536	0.00122232	24.2287	6.38706	0.643315	0.105229	5.94092	0.184545	0.00000999164	80.2829	0.689183	0.688947	0.434292	0.99785	0.997729	0.997729	80.2831	16.7291	0.503163	59.1382	-9999	0.486322	0	29.5691	29.5691	0.146218	0.0108857	0.0368242	0.895247	0.944529	0.895247	0.855934	0.993534	-9999	0.895247	0.944529	0.878405	0	0	0	33.0501	66.1002	1.9357	77.6981	1.29685	-0.000000000298314	-0.00000000000238742	-0.00000000000103739	0.000000000000186517	0	-1
3	17962	0.0779415	0.0986627	0.0100689	0.141089	0.0866112	0.330833	2.64537	0.00120533	24.2236	6.41288	0.687311	0.108173	6.05392	0.189999	0.00000999164	81.3818	0.6592	0.658972	0.431134	0.997851	0.997735	0.997735	81.3819	16.7618	0.501162	60.3945	-9999	0.484639	0	30.1973	30.1973	0.146218	0.0108857	0.0384386	0.891147	0.944349	0.891147	0.855934	0.993534	-9999	0.891147	0.944349	0.874623	0	0	0	33.8994	67.7988	1.91235	79.9287	1.27905	-0.000000000298314	-0.00000000000244427	-0.00000000000103029	0.000000000000188294	0	-1
3	17963	0.0781621	0.0986251	0.0100995	0.142422	0.087074	0.324632	2.64475	0.00119508	24.2213	6.42949	0.713441	0.10985	6.1241	0.193435	0.00000999164	82.0001	0.641528	0.641305	0.429199	0.997852	0.997738	0.997738	82.0002	16.7728	0.499878	61.159	-9999	0.48354	0	30.5795	30.5795	0.146218	0.0108857	0.0393953	0.88869	0.944272	0.88869	0.855934	0.993534	-9999	0.88869	0.944272	0.872351	0	0	0	34.4097	68.8193	1.89866	81.2698	1.26862	-0.000000000298314	-0.00000000000244427	-0.00000000000102318	0.000000000000188294	0	-1
3	17964	0.0784085	0.0985788	0.010134	0.143922	0.0875752	0.317813	2.64354	0.0011837	24.2193	6.44887	0.742114	0.11163	6.20394	0.19739	0.00000999164	82.6726	0.621727	0.621509	0.426966	0.997854	0.997743	0.997743	82.6727	16.7789	0.498343	62.0402	-9999	0.482212	0	31.0201	31.0201	0.146218	0.0108857	0.0404766	0.88589	0.94421	0.88589	0.855934	0.993534	-9999	0.88589	0.94421	0.869758	0	0	0	34.9921	69.9842	1.88331	82.801	1.25695	-0.00000000030559	-0.00000000000244427	-0.00000000000102318	0.00000000000019007	0	-1
3	17965	0.0786026	0.0985391	0.0101591	0.145107	0.0879589	0.312526	2.64222	0.00117486	24.2181	6.46472	0.764293	0.112965	6.26786	0.200592	0.00000999164	83.2115	0.605471	0.605258	0.425082	0.997855	0.997748	0.997748	83.2116	16.7792	0.497005	62.785	-9999	0.481044	0	31.3925	31.3925	0.146218	0.0108857	0.0413742	0.88355	0.944177	0.88355	0.855934	0.993534	-9999	0.88355	0.944177	0.867588	0	0	0	35.48	70.9599	1.87069	84.0839	1.24737	-0.000000000298314	-0.00000000000244427	-0.00000000000103029	0.00000000000019007	0	-1
3	17966	0.0790567	0.0984355	0.0102194	0.147859	0.0888226	0.300449	2.63786	0.00115445	24.2161	6.50384	0.814729	0.115863	6.42096	0.208389	0.00000999164	84.3641	0.56972	0.569517	0.420769	0.99786	0.997758	0.997758	84.3643	16.7665	0.493803	64.4997	-9999	0.478217	0	32.2499	32.2499	0.146218	0.0108857	0.0433903	0.878246	0.944161	0.878246	0.855934	0.993534	-9999	0.878246	0.944161	0.862659	0	0	0	36.5886	73.1773	1.84276	87	1.22621	-0.000000000298314	-0.00000000000238742	-0.00000000000102318	0.00000000000019007	0	-1
3	17967	0.0793349	0.0983648	0.0102573	0.149503	0.0893301	0.293262	2.63436	0.00114216	24.2154	6.52917	0.844559	0.117487	6.51718	0.213381	0.00000999164	85.0419	0.548193	0.547998	0.418057	0.997863	0.997764	0.997764	85.0421	16.7505	0.491696	65.5894	-9999	0.476337	0	32.7947	32.7947	0.146218	0.0108857	0.0446386	0.874933	0.944189	0.874933	0.855934	0.993534	-9999	0.874933	0.944189	0.859573	0	0	0	37.2834	74.5667	1.82577	88.8274	1.21337	-0.000000000298314	-0.00000000000238742	-0.00000000000103029	0.00000000000019007	0	-1
3	17968	0.0795423	0.0983083	0.0102832	0.150689	0.089699	0.28801	2.63135	0.00113317	24.215	6.54873	0.866249	0.118624	6.59014	0.217212	0.00000999164	85.5627	0.531464	0.531273	0.415888	0.997866	0.99777	0.99777	85.5628	16.7339	0.48996	66.4697	-9999	0.474778	0	33.2348	33.2348	0.146218	0.0108857	0.04563	0.872289	0.94423	0.872289	0.855934	0.993534	-9999	0.872289	0.94423	0.857106	0	0	0	37.8393	75.6786	1.81244	90.2896	1.20331	-0.000000000298314	-0.00000000000233058	-0.00000000000103029	0.000000000000193623	0	-1
3	17969	0.0797636	0.0982446	0.0103117	0.151904	0.0900847	0.282502	2.62775	0.00112367	24.2147	6.57028	0.888889	0.119773	6.66927	0.221411	0.00000999164	86.08	0.514713	0.514528	0.413658	0.997868	0.997775	0.997775	86.0802	16.7139	0.488132	67.3828	-9999	0.473129	0	33.6914	33.6914	0.146218	0.0108857	0.0466436	0.869574	0.944288	0.869574	0.855934	0.993534	-9999	0.869574	0.944288	0.85457	0	0	0	38.4112	76.8224	1.79897	91.7937	1.19316	-0.00000000030559	-0.00000000000233058	-0.00000000000103739	0.000000000000191847	0	-1
3	17970	0.0800366	0.0981607	0.0103475	0.153302	0.0905602	0.275845	2.62277	0.0011121	24.2144	6.59783	0.916077	0.121096	6.76881	0.226753	0.00000999164	86.6947	0.494696	0.494514	0.410915	0.997853	0.997766	0.997766	86.6948	16.6854	0.485825	68.5194	-9999	0.471037	0	34.2597	34.2597	0.146218	0.0108857	0.0478853	0.866236	0.944382	0.866236	0.855934	0.993534	-9999	0.866236	0.944382	0.851448	0	0	0	39.1166	78.2331	1.78268	93.6482	1.1809	-0.000000000298314	-0.00000000000233058	-0.00000000000103739	0.000000000000193623	0	-1
3	17971	0.0805842	0.0979729	0.01042	0.15558	0.0916149	0.262895	2.61091	0.00108923	24.2136	6.65678	0.968303	0.12346	6.97655	0.238101	0.00000999164	87.9226	0.45452	0.454335	0.405133	0.997684	0.997647	0.997647	87.9227	16.6132	0.480763	70.9691	-9999	0.466414	0	35.4846	35.4846	0.146218	0.0108857	0.0504929	0.859194	0.944648	0.859194	0.855934	0.993534	-9999	0.859194	0.944648	0.844845	0	0	0	40.6134	81.2267	1.74923	97.5812	1.15581	-0.000000000291038	-0.00000000000233058	-0.00000000000103739	0.000000000000193623	0	-1
3	17972	0.0808424	0.0978738	0.0104541	0.15628	0.0922059	0.256944	2.60437	0.00107854	24.2131	6.6866	0.99194	0.124445	7.07936	0.243803	0.00000999164	88.4981	0.435693	0.435503	0.402285	0.997533	0.997547	0.997533	88.4982	16.5724	0.478177	72.2053	-9999	0.464038	0	36.1026	36.1026	0.146218	0.0108857	0.0517757	0.85572	0.944811	0.85572	0.855934	0.993534	-9999	0.85572	0.944811	0.841581	0	0	0	41.357	82.7141	1.73314	99.5336	1.14378	-0.000000000298314	-0.00000000000233058	-0.00000000000103029	0.000000000000191847	0	-1
3	17973	0.0810781	0.0977764	0.010485	0.156601	0.0928228	0.251581	2.59781	0.00106879	24.2125	6.71517	1.013	0.125273	7.17673	0.249244	0.00000999164	89.0228	0.418569	0.418374	0.399612	0.997349	0.997435	0.997349	89.0229	16.5313	0.475699	73.385	-9999	0.461754	0	36.6925	36.6925	0.146218	0.0108857	0.0529805	0.852456	0.944981	0.852456	0.855934	0.993534	-9999	0.852456	0.944981	0.83851	0	0	0	42.0598	84.1196	1.71826	101.377	1.13267	-0.000000000298314	-0.00000000000238742	-0.00000000000103029	0.000000000000191847	0	-1
3	17974	0.0813153	0.0976702	0.010517	0.156504	0.0935367	0.246226	2.59057	0.00105889	24.2116	6.74548	1.03376	0.126039	7.27905	0.254994	0.00000999164	89.546	0.401555	0.401353	0.396872	0.997118	0.997306	0.997118	89.5461	16.4864	0.47311	74.6147	-9999	0.459359	0	37.3074	37.3074	0.146218	0.0108857	0.0542171	0.849108	0.945172	0.849108	0.855934	0.993534	-9999	0.849108	0.945172	0.835357	0	0	0	42.7853	85.5706	1.7032	103.279	1.12145	-0.000000000291038	-0.00000000000238742	-0.00000000000103029	0.000000000000191847	0	-1
3	17975	0.0815759	0.0975423	0.0105537	0.155716	0.0944533	0.240363	2.58176	0.00104782	24.2103	6.78098	1.05612	0.126802	7.39789	0.261697	0.00000999164	90.1216	0.382923	0.382713	0.393769	0.996803	0.997148	0.996803	90.1218	16.4324	0.470121	76.0339	-9999	0.456588	0	38.0169	38.0169	0.146218	0.0108857	0.0556203	0.845318	0.945408	0.845318	0.855934	0.993534	-9999	0.845318	0.945408	0.831784	0	0	0	43.6138	87.2277	1.68637	105.448	1.10893	-0.000000000291038	-0.00000000000238742	-0.00000000000103029	0.000000000000191847	0	-1
3	17976	0.0818464	0.0973931	0.010594	0.153777	0.0955916	0.234227	2.57142	0.00103588	24.2084	6.82108	1.07902	0.127505	7.53128	0.269225	0.00000999164	90.7398	0.363029	0.362811	0.390329	0.996382	0.996968	0.996382	90.74	16.3689	0.466741	77.6422	-9999	0.453445	0	38.8211	38.8211	0.146218	0.0108857	0.0571804	0.841123	0.94569	0.841123	0.855934	0.993534	-9999	0.841123	0.94569	0.827826	0	0	0	44.5419	89.0839	1.66797	107.874	1.09528	-0.000000000291038	-0.00000000000238742	-0.00000000000102318	0.000000000000193623	0	-1
3	17977	0.0822508	0.0971196	0.0106577	0.146976	0.0978201	0.224616	2.5525	0.00101634	24.2038	6.89116	1.11353	0.128381	7.76398	0.282258	0.00000999164	91.7648	0.330295	0.330065	0.384351	0.995455	0.996662	0.995455	91.765	16.2493	0.460716	80.5309	-9999	0.447822	0	40.2654	40.2654	0.146218	0.0108857	0.0599037	0.833883	0.946228	0.833883	0.855934	0.993534	-9999	0.833884	0.946228	0.820989	0	0	0	46.1809	92.3618	1.63661	112.148	1.07208	-0.000000000291038	-0.00000000000238742	-0.00000000000103029	0.000000000000191847	0	-1
3	17978	0.082447	0.0969446	0.0106945	0.140129	0.0993011	0.21939	2.54054	0.00100504	24.2002	6.93378	1.13137	0.128719	7.90647	0.290094	0.00000999164	92.3297	0.312352	0.312118	0.380886	0.994795	0.996503	0.994795	92.3299	16.1747	0.457145	82.2632	-9999	0.44448	0	41.1316	41.1316	0.146218	0.0108857	0.0614886	0.829743	0.946564	0.829743	0.855934	0.993534	-9999	0.829743	0.946564	0.817077	0	0	0	47.1474	94.2948	1.61876	114.661	1.05891	-0.000000000298314	-0.00000000000238742	-0.00000000000102318	0.000000000000191847	0	-1
3	17979	0.0826131	0.0967396	0.0107339	0.129323	0.101049	0.214021	2.52677	0.000992719	24.1954	6.98159	1.14876	0.128945	8.06852	0.298787	0.00000999164	92.9343	0.293172	0.292936	0.377018	0.993952	0.996349	0.993952	92.9345	16.0867	0.453097	84.2518	-9999	0.440682	0	42.1259	42.1259	0.146218	0.0108857	0.0632632	0.825195	0.946956	0.825195	0.855934	0.993534	-9999	0.825195	0.946956	0.812779	0	0	0	48.2427	96.4854	1.5991	117.502	1.04445	-0.000000000291038	-0.00000000000238742	-0.00000000000102318	0.000000000000191847	0	-1
3	17980	0.0826993	0.096563	0.0107623	0.117415	0.102539	0.209957	2.51519	0.000982824	24.1908	7.02096	1.16112	0.129019	8.20469	0.305858	0.00000999164	93.4281	0.277469	0.277233	0.37371	0.993155	0.996242	0.993155	93.4283	16.0074	0.449588	85.9999	-9999	0.437385	0	43	43	0.146218	0.0108857	0.0647834	0.82139	0.947303	0.82139	0.855934	0.993534	-9999	0.82139	0.947303	0.809186	0	0	0	49.1938	98.3876	1.58251	119.961	1.03226	-0.000000000291038	-0.00000000000244427	-0.00000000000103029	0.000000000000191847	0	-1
3	17981	0.0827318	0.0963657	0.0107908	0.101082	0.10416	0.205938	2.50261	0.000972362	24.1855	7.06299	1.17247	0.128998	8.35389	0.313304	0.00000999164	93.9148	0.2619	0.261666	0.370294	0.992277	0.996158	0.992277	93.9149	15.9215	0.445923	87.8543	-9999	0.433936	0	43.9271	43.9271	0.146218	0.0108857	0.0663553	0.817563	0.94767	0.817563	0.855934	0.993534	-9999	0.817563	0.94767	0.805576	0	0	0	50.1916	100.383	1.56557	122.534	1.01986	-0.000000000291038	-0.00000000000244427	-0.00000000000102318	0.000000000000191847	0	-1
3	17982	0.0826787	0.0961253	0.0108198	0.0768521	0.106045	0.201672	2.48785	0.000960296	24.1786	7.11148	1.1833	0.128856	8.53215	0.321743	0.000183175	94.4999	0.242813	0.242586	0.365893	0.991131	0.996088	0.991131	94.5024	15.8042	0.441156	90.3144	0.000111359	0.441148	0.00227712	45.1572	45.1584	0.125684	0.00941958	0.0683772	0.812823	0.948151	0.812823	0.816217	0.951632	0.816217	0.812823	0.948152	0.812823	0.00000000247471	0.00000115053	0.000000056892	51.5007	103.001	1.54405	125.894	1.00415	-0.00000000030559	-0.00000000000227374	-0.00000000000102318	0.000000000000191847	0	-1
3	17983	0.0824669	0.0957737	0.0108547	0.0496394	0.108583	0.196459	2.46748	0.000944631	24.168	7.17724	1.19433	0.128475	8.75348	0.33293	0.0168261	94.6598	0.221864	0.221648	0.360297	0.989838	0.99606	0.989838	94.92	15.5942	0.435899	93.0834	0.000129417	0.435119	0.235176	46.5417	46.6593	0.126844	0.0093292	0.070636	0.80725	0.94875	0.80725	0.81336	0.954362	0.81336	0.807261	0.94876	0.807261	0.000000302964	0.000115212	0.00000578706	53.0793	106.159	1.51881	129.635	0.987056	-0.000000000298314	-0.00000000000238742	-0.00000000000103029	0.000000000000193623	0	-1
3	17984	0.0822174	0.0954283	0.0108845	0.0338448	0.110828	0.192274	2.44863	0.000932032	24.1558	7.23711	1.20073	0.127934	8.90779	0.342961	0.0688578	93.7209	0.206393	0.206188	0.354932	0.989016	0.996084	0.989016	94.7165	15.2844	0.432499	94.908	0.000155883	0.429587	0.904106	47.454	47.9061	0.128948	0.00936327	0.0722045	0.802672	0.949232	0.802672	0.814444	0.959184	0.814444	0.802752	0.949299	0.802752	0.00000143136	0.000409176	0.0000219878	54.3789	108.758	1.49824	132.096	0.975762	-0.000000000298314	-0.00000000000238742	-0.00000000000102318	0.000000000000193623	0	-1
3	17985	0.0819742	0.095076	0.0109131	0.0236598	0.112907	0.188754	2.43025	0.000921279	24.1405	7.29488	1.20352	0.127218	9.01176	0.352622	0.155338	91.5948	0.191703	0.191509	0.348439	0.988498	0.996139	0.988498	93.9124	14.8161	0.429899	96.3223	0.000203359	0.423216	2.1327	48.1611	49.2275	0.13076	0.00938617	0.0735635	0.797847	0.9497	0.797847	0.815167	0.963215	0.815167	0.798116	0.94991	0.798116	0.00000449479	0.000896475	0.0000512876	55.7441	111.488	1.47658	134.008	0.966691	-0.000000000298314	-0.00000000000233058	-0.00000000000102318	0.000000000000195399	0	-1
3	17986	0.0817374	0.0946851	0.0109445	0.0163292	0.115028	0.185585	2.41054	0.000911403	24.1196	7.35648	1.20261	0.126221	9.06645	0.363042	0.294245	87.9757	0.178078	0.177894	0.340539	0.988239	0.996206	0.988239	92.3277	14.155	0.428465	97.1134	0.000295115	0.415913	4.105	48.5567	50.6092	0.132255	0.00939356	0.0746053	0.792803	0.950116	0.792803	0.8154	0.966457	0.8154	0.793466	0.950595	0.793466	0.0000128079	0.00161723	0.000097705	57.1581	114.316	1.45378	135.101	0.960771	-0.000000000298314	-0.00000000000238742	-0.00000000000101608	0.000000000000195399	0	-1
3	17987	0.0815341	0.0942806	0.0109775	0.011356	0.117054	0.183044	2.39071	0.00090316	24.0924	7.4185	1.19725	0.124941	9.05356	0.373823	0.491355	82.7927	0.166012	0.165837	0.331157	0.988191	0.996287	0.988191	89.8776	13.3011	0.428582	97.063	0.000483811	0.407769	6.94196	48.5315	52.0025	0.13347	0.00938851	0.075204	0.787679	0.950437	0.787679	0.815241	0.969038	0.815241	0.789019	0.951341	0.789019	0.0000361925	0.00258752	0.000163804	58.5696	117.139	1.43025	135.096	0.959007	-0.00000000030559	-0.00000000000238742	-0.00000000000101608	0.000000000000195399	0	-1
3	17988	0.0813702	0.0938707	0.0110122	0.00797583	0.118956	0.181217	2.37108	0.000896797	24.0575	7.48039	1.18677	0.123346	8.96225	0.385073	0.754369	76.1418	0.155593	0.155427	0.320129	0.988316	0.996384	0.988316	86.5505	12.2695	0.430536	96.0215	0.000903289	0.398756	10.7512	48.0108	53.3864	0.134458	0.00937375	0.0752779	0.782494	0.950632	0.782494	0.814775	0.971103	0.814775	0.784882	0.952146	0.784882	0.000106573	0.00382461	0.000252029	59.9566	119.913	1.40589	133.804	0.962114	-0.000000000298314	-0.00000000000244427	-0.00000000000102318	0.000000000000193623	0	-1
3	17989	0.0811425	0.0929548	0.0110981	0.00374983	0.122663	0.180127	2.32914	0.000890699	23.9425	7.61765	1.14031	0.118419	8.42916	0.413059	1.61458	57.6136	0.138141	0.137989	0.288864	0.989126	0.996664	0.989126	76.4143	9.5265	0.442661	89.665	0.00528574	0.37528	23.0841	44.8325	56.3745	0.136047	0.00931603	0.0732309	0.770575	0.9505	0.770575	0.812939	0.974359	0.812939	0.777102	0.954176	0.777102	0.00139257	0.00762072	0.000539111	62.8865	125.773	1.34717	125.642	0.990112	-0.00000000030559	-0.00000000000250111	-0.00000000000103029	0.000000000000193623	0	-1
3	17990	0.081098	0.0925736	0.0111366	0.00276527	0.123964	0.181102	2.31276	0.000892108	23.8735	7.67495	1.10899	0.115678	8.05527	0.426641	2.09827	48.7663	0.132813	0.132665	0.271823	0.989707	0.996821	0.989707	71.0828	8.23481	0.45157	85.0021	0.0123788	0.363516	30.2452	42.501	57.6236	0.136514	0.00928076	0.0712126	0.76501	0.950152	0.76501	0.811806	0.975302	0.811806	0.774392	0.955194	0.774392	0.00435657	0.00981674	0.00071079	64.0702	128.14	1.3183	119.549	1.0137	-0.000000000298314	-0.00000000000255795	-0.00000000000103029	0.000000000000191847	0	-1
3	17991	0.08108	0.0921701	0.0111817	0.00201251	0.125161	0.18321	2.2964	0.000896742	23.7813	7.73589	1.0665	0.112244	7.55416	0.442852	2.69626	39.9342	0.128762	0.128618	0.252207	0.990444	0.997004	0.990444	65.3496	6.93837	0.462108	79.1207	0.0287524	0.351386	38.49	39.5604	58.8054	0.136793	0.00923382	0.0683084	0.759034	0.94961	0.759034	0.810285	0.975863	0.810285	0.772129	0.956318	0.772129	0.0132045	0.0125191	0.000919092	65.1474	130.295	1.28596	111.757	1.04675	-0.000000000298314	-0.00000000000255795	-0.00000000000103739	0.00000000000019007	0	-1
3	17992	0.0810937	0.0917118	0.0112393	0.0014105	0.126269	0.187017	2.27937	0.000906204	23.6451	7.80549	1.00573	0.107604	6.85325	0.464243	3.48391	30.724	0.125732	0.12559	0.227413	0.99145	0.997238	0.99145	58.7837	5.56472	0.47257	71.3962	0.0679828	0.340217	48.3797	35.6981	59.888	0.136722	0.00915572	0.0638111	0.751976	0.948844	0.751976	0.807718	0.97572	0.807718	0.770211	0.957636	0.770211	0.0408979	0.0164606	0.00119875	66.0505	132.101	1.24468	101.327	1.09716	-0.00000000030559	-0.00000000000250111	-0.00000000000103739	0.00000000000019007	0	-1
3	17993	0.0811523	0.0911802	0.0113166	0.000942406	0.127177	0.193031	2.26207	0.000922412	23.4303	7.88654	0.91933	0.101184	5.88109	0.494213	4.53794	21.6236	0.123677	0.123536	0.195609	0.992817	0.997544	0.992817	51.4171	4.16356	0.473205	61.7339	0.153682	0.338243	59.1918	30.867	60.4629	0.135803	0.00900494	0.0566432	0.743875	0.948087	0.743875	0.802638	0.973865	0.802638	0.768696	0.958975	0.768696	0.12192	0.0231995	0.00158666	66.3168	132.634	1.18736	87.9177	1.17646	-0.000000000298314	-0.00000000000255795	-0.00000000000103029	0.00000000000019007	0	-1
3	17994	0.0812384	0.0907126	0.0113947	0.000668655	0.127616	0.198903	2.24896	0.000939477	23.1791	7.95798	0.832427	0.0946561	4.92502	0.526391	5.57484	15.083	0.121979	0.121839	0.164779	0.994183	0.997847	0.994183	45.2366	3.1056	0.451533	52.9449	0.265739	0.355195	67.1225	26.4725	60.0337	0.133983	0.00879041	0.0481321	0.737634	0.948121	0.737634	0.79511	0.970114	0.79511	0.767437	0.959525	0.767437	0.262765	0.0326889	0.00199938	65.5066	131.013	1.12139	75.3395	1.27103	-0.00000000030559	-0.00000000000255795	-0.00000000000103739	0.00000000000019007	0	-1
3	17995	0.0813413	0.0902817	0.0114753	0.000494047	0.127729	0.203814	2.23801	0.000955152	22.8978	8.02396	0.747871	0.088062	4.01903	0.561832	6.58681	10.6022	0.119361	0.119223	0.136792	0.995432	0.998128	0.995432	40.2559	2.33647	0.409605	45.0757	0.373736	0.387738	72.7133	22.5379	58.8945	0.131668	0.00853747	0.0391069	0.734038	0.949285	0.734038	0.785748	0.965192	0.785748	0.765563	0.958983	0.765563	0.440026	0.0447372	0.00241442	63.9476	127.895	1.04528	63.8899	1.37604	-0.000000000298314	-0.00000000000255795	-0.00000000000103029	0.000000000000188294	0	-1
3	17996	0.0814731	0.0898046	0.0115721	0.00035988	0.127572	0.207894	2.22596	0.000970801	22.5509	8.09776	0.654712	0.0803748	3.06512	0.608469	7.70495	7.22161	0.114721	0.11459	0.109407	0.996646	0.998413	0.996646	35.7813	1.71571	0.349356	36.6173	0.467232	0.432325	78.1184	18.3087	57.3679	0.12899	0.00824061	0.0291514	0.733208	0.951922	0.733208	0.774027	0.959279	0.774027	0.761939	0.9571	0.761939	0.644485	0.0604706	0.00287576	61.9187	123.837	0.944993	51.7047	1.50451	-0.000000000298314	-0.00000000000255795	-0.00000000000103029	0.00000000000019007	0	-1
3	17997	0.0817463	0.0888761	0.0117634	0.000205064	0.126709	0.211468	2.19887	0.000997638	21.8755	8.24765	0.490004	0.0653306	1.63106	0.724031	9.55216	3.73709	0.101898	0.101782	0.071204	0.998241	0.998836	0.998241	29.8493	1.00922	0.240239	21.2954	0.550361	0.503366	89.8825	10.6477	55.589	0.124876	0.00772502	0.0136676	0.739859	0.959653	0.739859	0.751529	0.949701	0.751529	0.749761	0.951209	0.749761	0.947224	0.091611	0.00370065	59.1281	118.256	0.717384	30.6137	1.7592	-0.00000000030559	-0.0000000000026148	-0.00000000000103029	0.00000000000019007	0	-1
3	17998	0.081903	0.0883129	0.0118713	0.000149921	0.126027	0.211773	2.17917	0.00101304	21.5171	8.3441	0.406467	0.0568624	1.4063	0.806964	10.0289	3.10893	0.0939063	0.0937998	0.0619499	0.998681	0.998963	0.998681	28.5351	0.86153	0.209774	18.2712	0.55909	0.515763	94.1011	9.13559	56.1861	0.123177	0.00748248	0.0104228	0.746948	0.964374	0.746948	0.739874	0.945561	0.739874	0.740751	0.947895	0.740751	1.01611	0.104139	0.00397376	59.1471	118.294	0.631153	25.8318	1.81657	-0.000000000298314	-0.0000000000026148	-0.00000000000103029	0.00000000000019007	0	-1
3	17999	0.0820419	0.0877603	0.0119681	0.000111772	0.125338	0.211617	2.15782	0.00102894	21.2122	8.44252	0.337294	0.0493806	1.32535	0.892561	10.3306	2.81356	0.08763	0.0875311	0.0569866	0.998856	0.99902	0.998856	27.8898	0.785808	0.19268	17.4458	0.561934	0.519562	96.5742	8.72289	57.01	0.122112	0.00729296	0.00908612	0.753687	0.967818	0.753687	0.730226	0.942904	0.730226	0.732918	0.945763	0.732918	1.05094	0.112243	0.0041513	59.5184	119.037	0.577434	23.9067	1.83402	-0.000000000298314	-0.00000000000267164	-0.00000000000103029	0.000000000000188294	0	-1
3	18000	0.0822962	0.0865429	0.0121555	0.0000602415	0.123788	0.212702	2.10601	0.00107249	20.6608	8.67564	0.220099	0.0355542	1.21386	1.09635	10.8284	2.36956	0.076316	0.076231	0.0489907	0.999036	0.999105	0.999036	26.8718	0.667523	0.164428	16.2858	0.563781	0.52328	101.153	8.14291	58.7196	0.120811	0.00693123	0.00711558	0.769632	0.973641	0.769632	0.710348	0.939599	0.710348	0.716361	0.943051	0.716361	1.10684	0.125351	0.00453848	60.3986	120.797	0.479304	20.832	1.8523	-0.000000000298314	-0.00000000000267164	-0.0000000000010445	0.000000000000188294	0	-1
