lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1		Open water	Sediment	Marsh	Marsh sediment	Total	Depth	NH4	N)3	PO4	Adsorbed P	SiO4	Oxygen	Detritus	Humus	Inorganic matter	Diatoms	Green algae	Blue greens	Vegetation	Phragmites	Zooplankton	Zoobethos	Zoop/benth fish	Predatory fish	Mass balance	Hydrology	Inorganic matter	Dry weight	Nitrogen	Phosphorus	Silica	Oxygen	Main module	Transport processes	Abiotic and microbial module	Algal module	Vegetation module	Food web module	Marsh water module	Marsh vegetation module	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	iSensitivity	shortName	Duflow
340	0	0	0	0	_cAffPUptNymp_	m3/gDW	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	initial_P_uptake_affinity_vegetation	-	-1	initial_P_uptake_affinity_vegetation																																																cAffPNmp	PARM
341	0	0	0	0	_cPDNympMin_	gP/gDW	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	minimum_P/D_ratio_vegetation	-	-1	minimum_P/D_ratio_vegetation																																																cPDNpMin	PARM
342	0	0	0	0	_cPDNympMax_	gP/gDW	0	0	0.0075	0.0075	0.0075	0.0075	TRUE	TRUE	TRUE	maximum_P/D_ratio_vegetation	-	-1	maximum_P/D_ratio_vegetation																																																cPDNpMax	PARM
343	0	0	0	0	_cVNUptMaxNymp_	gN/gDW/day	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	maximum_N_uptake_capacity_of_vegetation_at_20oC	-	-1	maximum_N_uptake_capacity_of_vegetation_at_20oC																																																cVNUNymp	PARM
344	0	0	0	0	_cAffNUptNymp_	m3/gDW	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	initial_N_uptake_affinity_vegetation	-	-1	initial_N_uptake_affinity_vegetation																																																cAffNNmp	PARM
345	0	0	0	0	_cNDNympMin_	gN/gDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	minimum_N/D_ratio_vegetation	-	-1	minimum_N/D_ratio_vegetation																																																cNDNpMin	PARM
346	0	0	0	0	_cNDNympMax_	gN/gDW	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	maximum_N/D_ratio_vegetation	-	-1	maximum_N/D_ratio_vegetation																																																cNDNpMax	PARM
347	0	0	0	0	_fRootHeloSum_	gDW_Root/gDW	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	root_fraction_in_growing_season	-	-1	root_fraction_in_growing_season																																																fRoooSum	PARM
348	0	0	0	0	_fRootHeloWin_	gDW_Root/gDW	0	0	0.8	0.8	0.8	0.8	TRUE	TRUE	TRUE	root_fraction_outside_growing_season	-	-1	root_fraction_outside_growing_season																																																fRoooWin	PARM
349	0	0	0	0	_fFloatHelo_	gDW_Floating/gDW_Shoot	0	0	0	0	0	0	TRUE	TRUE	TRUE	floating_fraction_of_shoot	-	-1	floating_fraction_of_shoot																																																fFloHelo	PARM
350	0	0	0	0	_fEmergHelo_	gDW_Emergent/gDW_Shoot	0	0	1	1	1	1	TRUE	TRUE	TRUE	emergent_fraction_of_shoot	-	-1	emergent_fraction_of_shoot																																																fEmeHelo	PARM
351	0	0	0	0	_fDepth1Helo_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	maximum_upper_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth	-	-1	maximum_upper_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth																																																fDep1Hlo	PARM
352	0	0	0	0	_fDepth2Helo_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	maximum_lower_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth	-	-1	maximum_lower_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth																																																fDep2Hlo	PARM
353	0	0	0	0	_cDLayerHelo_	gDW/m2	0	0	0	0	0	0	TRUE	TRUE	TRUE	biomass_of_a_single_layer_floating_leaves	-	-1	biomass_of_a_single_layer_floating_leaves																																																cDLaHelo	PARM
354	0	0	0	0	_cCovSpHelo_	%_cover_per_gDW_Shoot/m2	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	specific_cover	-	-1	specific_cover																																																cCovHelo	PARM
355	0	0	0	0	_kMigrHelo_	day-1	0	0	0.00001	0.00001	0.00001	0.00001	TRUE	TRUE	TRUE	vegetation_migration_rate	-	-1	vegetation_migration_rate																																																kMigHelo	PARM
356	0	0	0	0	_cDHeloIn_	gDW/m2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	external_vegetation_density	-	-1	external_vegetation_density																																																cDHeloIn	PARM
357	0	0	0	0	_cTmInitHelo_	oC	0	0	10	10	10	10	TRUE	TRUE	TRUE	temperature_for_start_of_growing_season	-	-1	temperature_for_start_of_growing_season																																																cTmIHelo	PARM
358	0	0	0	0	_cDCarrHelo_	gDW/m2	0	0	2000	2000	2000	2000	TRUE	TRUE	TRUE	maximum_vegetation_biomass	-	-1	maximum_vegetation_biomass																																																cDCaHelo	PARM
359	0	0	0	0	_cMuMaxHelo_	gDW/gDW_Shoot/day	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	maximum_growth_rate_of_vegetation_at_20oC	-	-1	maximum_growth_rate_of_vegetation_at_20oC																																																cMuMHelo	PARM
360	0	0	0	0	_cQ10ProdHelo_	-	0	0	1.5	1.5	1.5	1.5	TRUE	TRUE	TRUE	temperature_quotient_of_production	-	-1	temperature_quotient_of_production																																																cQ10PHlo	PARM
361	0	0	0	0	_hLRefHelo_	W/m2_PAR	0	0	25	25	25	25	TRUE	TRUE	TRUE	half-sat_light_intensity_at_20_oC	-	-1	half-sat_light_intensity_at_20_oC																																																hLReHelo	PARM
362	0	0	0	0	_cExtSpHelo_	m2/gDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	specific_ligth_extinction	-	-1	specific_ligth_extinction																																																cExtHelo	PARM
363	0	0	0	0	_kDRespHelo_	day-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	dark_respiration_rate_of_vegetation	-	-1	dark_respiration_rate_of_vegetation																																																kDReHelo	PARM
364	0	0	0	0	_cQ10RespHelo_	-	0	0	2	2	2	2	TRUE	TRUE	TRUE	temperature_quotient_of_respiration	-	-1	temperature_quotient_of_respiration																																																cQ10RHlo	PARM
365	0	0	0	0	_cDayWinHelo_	day	0	0	259	259	259	259	TRUE	TRUE	TRUE	end_of_growing_season_(259_=_16_Sep)	-	-1	end_of_growing_season_(259_=_16_Sep)																																																cDayHelo	PARM
366	0	0	0	0	_kMortHeloSum_	day-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	vegetation_mortality_rate_in_Spring_and_Summer_(low)	-	-1	vegetation_mortality_rate_in_Spring_and_Summer_(low)																																																kMoroSum	PARM
367	0	0	0	0	_fWinHelo_	-	0	0	0.333	0.333	0.333	0.333	TRUE	TRUE	TRUE	fraction_of_vegetation_DW_surviving_in_winter	-	-1	fraction_of_vegetation_DW_surviving_in_winter																																																fWinHelo	PARM
368	0	0	0	0	_fDetWMortHelo_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	fraction_of_shoot_mortality_becoming_water_detritus	-	-1	fraction_of_shoot_mortality_becoming_water_detritus																																																fDetHelo	PARM
369	0	0	0	0	_cPrefHeloBird_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	edibility_for_birds	-	-1	edibility_for_birds																																																cHloBird	PARM
370	0	0	0	0	_cVPUptMaxHelo_	gP/gDW/day	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	maximum_P_uptake_capacity_of_vegetation_at_20_oC	-	-1	maximum_P_uptake_capacity_of_vegetation_at_20_oC																																																cVPUHelo	PARM
371	0	0	0	0	_cAffPUptHelo_	m3/gDW	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	initial_P_uptake_affinity_vegetation	-	-1	initial_P_uptake_affinity_vegetation																																																cAffPHel	PARM
372	0	0	0	0	_cPDHeloMin_	gP/gDW	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	minimum_P/D_ratio_vegetation	-	-1	minimum_P/D_ratio_vegetation																																																cPDHoMin	PARM
373	0	0	0	0	_cPDHeloMax_	gP/gDW	0	0	0.0075	0.0075	0.0075	0.0075	TRUE	TRUE	TRUE	maximum_P/D_ratio_vegetation	-	-1	maximum_P/D_ratio_vegetation																																																cPDHoMax	PARM
374	0	0	0	0	_cVNUptMaxHelo_	gN/gDW/day	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	maximum_N_uptake_capacity_of_vegetation_at_20oC	-	-1	maximum_N_uptake_capacity_of_vegetation_at_20oC																																																cVNUHelo	PARM
375	0	0	0	0	_cAffNUptHelo_	m3/gDW	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	initial_N_uptake_affinity_vegetation	-	-1	initial_N_uptake_affinity_vegetation																																																cAffNHel	PARM
376	0	0	0	0	_cNDHeloMin_	gN/gDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	minimum_N/D_ratio_vegetation	-	-1	minimum_N/D_ratio_vegetation																																																cNDHoMin	PARM
377	0	0	0	0	_cNDHeloMax_	gN/gDW	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	maximum_N/D_ratio_vegetation	-	-1	maximum_N/D_ratio_vegetation																																																cNDHoMax	PARM
378	0	0	0	0	_cPACoefMin_	-	0	0	1.5	1.5	1.5	1.5	TRUE	TRUE	TRUE	minimum_Poole-Atkins_coefficient	-	-1	minimum_Poole-Atkins_coefficient																																																cPACfMin	PARM
379	0	0	0	0	_cPACoefMax_	-	0	0	2.5	2.5	2.5	2.5	TRUE	TRUE	TRUE	maximum_Poole-Atkins_coefficient	-	-1	maximum_Poole-Atkins_coefficient																																																cPACfMax	PARM
380	0	0	0	0	_hPACoef_	g/m2	0	0	3	3	3	3	TRUE	TRUE	TRUE	decrease_constant_for_PA_coefficient_with_DOMW	-	-1	decrease_constant_for_PA_coefficient_with_DOMW																																																hPACoef	PARM
381	0	0	0	0	_cSecchiPlus_	m	0	0	0	0	0	0	TRUE	TRUE	TRUE	maximum_Secchi_depth_above_water_depth	-	-1	maximum_Secchi_depth_above_water_depth																																																cSecPlus	PARM
382	0	0	0	0	_cEuph_	-	0	0	1.7	1.7	1.7	1.7	TRUE	TRUE	TRUE	constant_to_convert_Secchi_depth_to_euphotic_depth	-	-1	constant_to_convert_Secchi_depth_to_euphotic_depth																																																cEuph	PARM
383	0	0	0	0	_cCovSpPhyt_	%/gDW/m2	0	0	2	2	2	2	TRUE	TRUE	TRUE	specific_coverage	-	-1	specific_coverage																																																cCovPhyt	PARM
384	0	0	0	0	_cTmOptLoss_	oC	0	0	25	25	25	25	TRUE	TRUE	TRUE	optimum_tempearture_for_grazing	-	-1	optimum_tempearture_for_grazing																																																cTmOLoss	PARM
385	0	0	0	0	_cSigTmLoss_	oC	0	0	13	13	13	13	TRUE	TRUE	TRUE	temperature_constant_of_grazing(sigma_in_Gaussian_curve)	-	-1	temperature_constant_of_grazing(sigma_in_Gaussian_curve)																																																cSigLoss	PARM
386	0	0	0	0	_fDissMortPhyt_	-	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	soluble_nutrient_fraction_of_died_phytoplankton	-	-1	soluble_nutrient_fraction_of_died_phytoplankton																																																fDisPhyt	PARM
387	0	0	0	0	_fDissLoss_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	dissolved_nutrient_fraction_of_grazing_loss	-	-1	dissolved_nutrient_fraction_of_grazing_loss																																																fDisLoss	PARM
388	0	0	0	0	_cMuMaxPhyt_	day-1	0	0	1.9	1.9	1.9	1.9	TRUE	TRUE	TRUE	maximum_growth_rate_phytoplankton	-	-1	maximum_growth_rate_phytoplankton																																																cMuMPhyt	PARM
389	0	0	0	0	_cTmOptPhyt_	oC	0	0	25	25	25	25	TRUE	TRUE	TRUE	optimum_temperature_of_phytoplankton	-	-1	optimum_temperature_of_phytoplankton																																																cTmOPhyt	PARM
390	0	0	0	0	_cSigTmPhyt_	oC	0	0	15	15	15	15	TRUE	TRUE	TRUE	temperature_constant_phytoplankton(sigma_in_Gaussian_curve)	-	-1	temperature_constant_phytoplankton(sigma_in_Gaussian_curve)																																																cSigPhyt	PARM
391	0	0	0	0	_UseSteelePhyt_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	if_1_use_Steele_function_(light_inhibition)_if_use_Lehman_function_(no_light_inhibition)	-	-1	if_1_use_Steele_function_(light_inhibition)_if_use_Lehman_function_(no_light_inhibition)																																																UseSPhyt	PARM
392	0	0	0	0	_hLRefPhyt_	W/m2	0	0	10.2	10.2	10.2	10.2	TRUE	TRUE	TRUE	half-sat_PAR_for_phytoplankton_at_20_oC(Lehman_function)	-	-1	half-sat_PAR_for_phytoplankton_at_20_oC(Lehman_function)																																																hLRePhyt	PARM
393	0	0	0	0	_cLOptRefPhyt_	W/m2	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	optimum_PAR_at_20_oC_(Steele_function)	-	-1	optimum_PAR_at_20_oC_(Steele_function)																																																cLOpPhyt	PARM
394	0	0	0	0	_cChDPhytMin_	gChl/gDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	minimum_chlorophyll/C_ratio_phytoplankton	-	-1	minimum_chlorophyll/C_ratio_phytoplankton																																																cChDtMin	PARM
395	0	0	0	0	_cChDPhytMax_	gChl/gDW	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	maximum_chlorophyll/C_ratio_phytoplankton	-	-1	maximum_chlorophyll/C_ratio_phytoplankton																																																cChDtMax	PARM
396	0	0	0	0	_kDRespPhyt_	day-1	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	maintenance_respiration_constant_phytoplankton	-	-1	maintenance_respiration_constant_phytoplankton																																																kDRePhyt	PARM
397	0	0	0	0	_kLossPhyt_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	grazing_loss_rate_for_phytoplankton	-	-1	grazing_loss_rate_for_phytoplankton																																																kLosPhyt	PARM
398	0	0	0	0	_kMortPhytW_	day-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	mortality_constant_of_phytoplankton_in_water	-	-1	mortality_constant_of_phytoplankton_in_water																																																kMorhytW	PARM
399	0	0	0	0	_cVSetPhyt_	m/day	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	sedimentation_velocity_phytoplankton	-	-1	sedimentation_velocity_phytoplankton																																																cVSePhyt	PARM
400	0	0	0	0	_kMortPhytS_	day-1	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	mortality_constant_sed_phytoplankton	-	-1	mortality_constant_sed_phytoplankton																																																kMorhytS	PARM
401	0	0	0	0	_cVPUptMaxPhyt_	gP/gDW/day	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	maximum_P_uptake_capacity_of_phytoplankton_at_20_oC	-	-1	maximum_P_uptake_capacity_of_phytoplankton_at_20_oC																																																cVPUPhyt	PARM
402	0	0	0	0	_cAffPUptPhyt_	m3/gDW	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	initial_P_uptake_affinity_phytoplankton	-	-1	initial_P_uptake_affinity_phytoplankton																																																cAffPPht	PARM
403	0	0	0	0	_cPDPhytMin_	gP/gDW	0	0	0.002	0.002	0.002	0.002	TRUE	TRUE	TRUE	minimum_P/D_ratio_phytoplankton	-	-1	minimum_P/D_ratio_phytoplankton																																																cPDPtMin	PARM
404	0	0	0	0	_cPDPhytMax_	gP/gDW	0	0	0.015	0.015	0.015	0.015	TRUE	TRUE	TRUE	maximum_P/D_ratio_phytoplankton	-	-1	maximum_P/D_ratio_phytoplankton																																																cPDPtMax	PARM
405	0	0	0	0	_cVNUptMaxPhyt_	gN/gDW/day	0	0	0.07	0.07	0.07	0.07	TRUE	TRUE	TRUE	maximum_N_uptake_capacity_of_phytoplankton_at_20_oC	-	-1	maximum_N_uptake_capacity_of_phytoplankton_at_20_oC																																																cVNUPhyt	PARM
406	0	0	0	0	_cAffNUptPhyt_	m3/gDW	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	initial_N_uptake_affinity_phytoplankton	-	-1	initial_N_uptake_affinity_phytoplankton																																																cAffNPht	PARM
407	0	0	0	0	_cNDPhytMin_	gN/gDW	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	minimum_N/D_ratio_phytoplankton	-	-1	minimum_N/D_ratio_phytoplankton																																																cNDPtMin	PARM
408	0	0	0	0	_cNDPhytMax_	gN/gDW	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	maximum_N/D_ratio_phytoplankton	-	-1	maximum_N/D_ratio_phytoplankton																																																cNDPtMax	PARM
409	0	0	0	0	_O2PerNO3_	-	0	0	1.5	1.5	1.5	1.5	TRUE	TRUE	TRUE	mol_O2_formed_per_mol_NO3-_ammonified	-	-1	mol_O2_formed_per_mol_NO3-_ammonified																																																O2PerNO3	PARM
410	0	0	0	0	_cDayApril1_	day	0	0	91	91	91	91	TRUE	TRUE	TRUE	April_1	-	-1	April_1																																																cDayril1	PARM
411	0	0	0	0	_cDayOct1_	day	0	0	273	273	273	273	TRUE	TRUE	TRUE	October_1	-	-1	October_1																																																cDayOct1	PARM
412	0	0	0	0	_cLengChange_	day	0	0	10	10	10	10	TRUE	TRUE	TRUE	length_of_season_change	-	-1	length_of_season_change																																																cLenange	PARM
413	0	0	0	0	_DaysPerYear_	day/y	0	0	365	365	365	365	TRUE	TRUE	TRUE	days_per_year	-	-1	days_per_year																																																DaysYear	PARM
414	0	0	0	0	_TenDays_	day	0	0	10	10	10	10	TRUE	TRUE	TRUE	ten_days	-	-1	ten_days																																																TenDays	PARM
415	0	0	0	0	_SecsPerDay_	s/day	0	0	86400	86400	86400	86400	TRUE	TRUE	TRUE	secs_per_day	-	-1	secs_per_day																																																SecsrDay	PARM
416	0	0	0	0	_mmPerm_	mm/m	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	mm_per_m	-	-1	mm_per_m																																																mmPerm	PARM
417	0	0	0	0	_m2Perha_	m2/ha	0	0	10000	10000	10000	10000	TRUE	TRUE	TRUE	m2_per_ha	-	-1	m2_per_ha																																																m2Perha	PARM
418	0	0	0	0	_mgPerg_	mg/g	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	mg_per_g	-	-1	mg_per_g																																																mgPerg	PARM
419	0	0	0	0	_PerCent_	%	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	per_cent	-	-1	per_cent																																																PerCent	PARM
420	0	0	0	0	_NearZero_	-	0	0	1.00E-28	1.00E-28	1.00E-28	1.00E-28	TRUE	TRUE	TRUE	very_small_number_used_to_avoid_dividing_by_zero	-	-1	very_small_number_used_to_avoid_dividing_by_zero																																																NearZero	PARM
421	0	0	0	0	_molO2molC_	gO2/gC	0	0	2.6667	2.6667	2.6667	2.6667	TRUE	TRUE	TRUE	ratio_of_molar_weights	-	-1	ratio_of_molar_weights																																																molOmolC	PARM
422	0	0	0	0	_molO2molN_	gO2/gN	0	0	2.2857	2.2857	2.2857	2.2857	TRUE	TRUE	TRUE	ratio_of_molar_weights	-	-1	ratio_of_molar_weights																																																molOmolN	PARM
423	0	0	0	0	_molNmolC_	gN/gC	0	0	1.1667	1.1667	1.1667	1.1667	TRUE	TRUE	TRUE	ratio_of_molar_weights	-	-1	ratio_of_molar_weights																																																molNmolC	PARM
424	0	0	0	0	_cRhoWat_	g/m3	0	0	1000000	1000000	1000000	1000000	TRUE	TRUE	TRUE	density_of_water	-	-1	density_of_water																																																cRhoWat	PARM
425	0	0	0	0	_Pi_	-	0	0	3.141592654	3.141592654	3.141592654	3.141592654	TRUE	TRUE	TRUE	Pi	-	-1	Pi																																																Pi	PARM
-1																																																																				
