dTime	dValue	-1
838	0.45	-1
839	0.45	-1
840	0.45	-1
841	0.45	-1
842	0.45	-1
843	0.45	-1
844	0.45	-1
845	0.45	-1
846	0.45	-1
847	0.45	-1
848	0.45	-1
849	0.45	-1
850	0.45	-1
851	0.45	-1
852	0.45	-1
853	0.45	-1
854	0.45	-1
855	0.45	-1
856	0.45	-1
857	0.45	-1
858	0.45	-1
859	0.45	-1
860	0.45	-1
861	0.45	-1
862	0.45	-1
863	0.45	-1
864	0.45	-1
865	0.45	-1
866	0.45	-1
867	0.45	-1
868	0.45	-1
869	0.45	-1
870	0.45	-1
871	0.45	-1
872	0.45	-1
873	0.45	-1
874	0.45	-1
875	0.45	-1
876	0.45	-1
877	0.45	-1
878	0.45	-1
879	0.45	-1
880	0.45	-1
881	0.45	-1
882	0.45	-1
883	0.45	-1
884	0.45	-1
885	0.45	-1
886	0.45	-1
887	0.45	-1
888	0.45	-1
889	0.45	-1
890	0.45	-1
891	0.45	-1
892	0.45	-1
893	0.45	-1
894	0.45	-1
895	0.45	-1
896	0.45	-1
897	0.45	-1
898	0.45	-1
899	0.45	-1
900	0.45	-1
901	0.45	-1
902	0.45	-1
903	0.45	-1
904	0.45	-1
905	0.45	-1
906	0.45	-1
907	0.45	-1
908	0.45	-1
909	0.45	-1
910	0.45	-1
911	0.45	-1
912	0.45	-1
913	0.45	-1
914	0.45	-1
915	0.45	-1
916	0.45	-1
917	0.45	-1
918	0.45	-1
919	0.45	-1
920	0.45	-1
921	0.45	-1
922	0.45	-1
923	0.45	-1
924	0.45	-1
925	0.45	-1
926	0.45	-1
927	0.45	-1
928	0.45	-1
929	0.45	-1
930	0.45	-1
931	0.45	-1
932	0.45	-1
933	0.45	-1
934	0.45	-1
935	0.45	-1
936	0.45	-1
937	0.45	-1
938	0.45	-1
939	0.45	-1
940	0.45	-1
941	0.45	-1
942	0.45	-1
943	0.45	-1
944	0.45	-1
945	0.45	-1
946	0.45	-1
947	0.45	-1
948	0.45	-1
949	0.45	-1
950	0.45	-1
951	0.45	-1
952	0.45	-1
953	0.45	-1
954	0.45	-1
955	0.45	-1
956	0.45	-1
957	0.45	-1
958	0.45	-1
959	0.45	-1
960	0.45	-1
961	0.45	-1
962	0.45	-1
963	0.45	-1
964	0.45	-1
965	0.45	-1
966	0.45	-1
967	0.45	-1
968	0.45	-1
969	0.45	-1
970	0.45	-1
971	0.45	-1
972	0.45	-1
973	0.45	-1
974	0.45	-1
975	0.45	-1
976	0.45	-1
977	0.45	-1
978	0.45	-1
979	0.45	-1
980	0.45	-1
981	0.45	-1
982	0.45	-1
983	0.45	-1
984	0.45	-1
985	0.45	-1
986	0.45	-1
987	0.45	-1
988	0.45	-1
989	0.45	-1
990	0.45	-1
991	0.45	-1
992	0.45	-1
993	0.45	-1
994	0.45	-1
995	0.45	-1
996	0.45	-1
997	0.45	-1
998	0.45	-1
999	0.45	-1
1000	0.45	-1
1001	0.45	-1
1002	0.45	-1
1003	0.45	-1
1004	6.632061	-1
1005	12.919702	-1
1006	3.714808	-1
1007	0.45	-1
1008	33.216711	-1
1009	16.255554	-1
1010	0.45	-1
1011	1.930226	-1
1012	0.45	-1
1013	0.45	-1
1014	0.45	-1
1015	0.45	-1
1016	0.45	-1
1017	0.45	-1
1018	4.651023	-1
1019	2.325669	-1
1020	2.739862	-1
1021	0.821921	-1
1022	0.45	-1
1023	0.45	-1
1024	3.721574	-1
1025	0.45	-1
1026	0.45	-1
1027	6.344034	-1
1028	0.45	-1
1029	14.327271	-1
1030	0.481098	-1
1031	1.472074	-1
1032	0.45	-1
1033	0.515771	-1
1034	0.708524	-1
1035	3.734811	-1
1036	0.547679	-1
1037	0.825164	-1
1038	0.920099	-1
1039	0.881516	-1
1040	0.894845	-1
1041	0.721097	-1
1042	0.45	-1
1043	2.762689	-1
1044	33.216711	-1
1045	33.216711	-1
1046	9.789712	-1
1047	0.789904	-1
1048	7.892927	-1
1049	1.2537	-1
1050	1.276431	-1
1051	0.685643	-1
1052	2.473498	-1
1053	0.8194	-1
1054	9.238014	-1
1055	28.38148	-1
1056	7.007938	-1
1057	0.951827	-1
1058	2.276075	-1
1059	1.043299	-1
1060	0.971354	-1
1061	1.065262	-1
1062	0.880759	-1
1063	1.842218	-1
1064	2.062041	-1
1065	1.012753	-1
1066	1.002108	-1
1067	4.211401	-1
1068	2.356947	-1
1069	1.005683	-1
1070	1.434801	-1
1071	0.991309	-1
1072	0.980353	-1
1073	3.603467	-1
1074	1.190065	-1
1075	0.974069	-1
1076	0.965299	-1
1077	0.957596	-1
1078	0.948276	-1
1079	0.939141	-1
1080	0.931962	-1
1081	1.442537	-1
1082	0.922472	-1
1083	5.415936	-1
1084	3.690292	-1
1085	1.412915	-1
1086	1.742499	-1
1087	1.046814	-1
1088	0.937077	-1
1089	0.929213	-1
1090	0.920615	-1
1091	0.912182	-1
1092	0.903909	-1
1093	0.895794	-1
1094	0.887832	-1
1095	0.88002	-1
1096	0.948659	-1
1097	6.729697	-1
1098	17.976589	-1
1099	4.02273	-1
1100	14.583682	-1
1101	2.319232	-1
1102	5.24665	-1
1103	22.291524	-1
1104	1.952896	-1
1105	0.85473	-1
1106	0.882569	-1
1107	0.870171	-1
1108	0.858034	-1
1109	1.136013	-1
1110	1.645537	-1
1111	3.576223	-1
1112	3.297919	-1
1113	2.414897	-1
1114	17.218679	-1
1115	5.176129	-1
1116	0.973516	-1
1117	0.921363	-1
1118	1.096304	-1
1119	1.087809	-1
1120	0.893165	-1
1121	0.716747	-1
1122	1.261659	-1
1123	1.276525	-1
1124	0.855848	-1
1125	3.028621	-1
1126	0.730478	-1
1127	0.579878	-1
1128	3.664834	-1
1129	2.543681	-1
1130	0.496882	-1
1131	0.768372	-1
1132	0.759791	-1
1133	3.416063	-1
1134	0.45	-1
1135	0.45	-1
1136	0.486282	-1
1137	0.634349	-1
1138	0.45	-1
1139	0.499416	-1
1140	0.45	-1
1141	0.45	-1
1142	1.472925	-1
1143	0.45	-1
1144	0.45	-1
1145	0.45	-1
1146	0.45	-1
1147	1.758811	-1
1148	0.45	-1
1149	0.45	-1
1150	0.45	-1
1151	0.45	-1
1152	0.45	-1
1153	0.923376	-1
1154	7.408707	-1
1155	0.45	-1
1156	0.45	-1
1157	0.45	-1
1158	0.45	-1
1159	0.45	-1
1160	0.45	-1
1161	0.45	-1
1162	0.45	-1
1163	0.45	-1
1164	0.45	-1
1165	0.45	-1
1166	0.45	-1
1167	0.45	-1
1168	0.45	-1
1169	0.45	-1
1170	0.45	-1
1171	0.45	-1
1172	0.45	-1
1173	0.45	-1
1174	0.45	-1
1175	0.45	-1
1176	0.45	-1
1177	0.45	-1
1178	0.45	-1
1179	0.45	-1
1180	0.45	-1
1181	0.45	-1
1182	0.45	-1
1183	0.45	-1
1184	0.45	-1
1185	0.45	-1
1186	0.45	-1
1187	0.45	-1
1188	0.45	-1
1189	0.45	-1
1190	0.45	-1
1191	0.45	-1
1192	0.45	-1
1193	0.45	-1
1194	0.45	-1
1195	0.45	-1
1196	0.45	-1
1197	0.45	-1
1198	0.45	-1
1199	0.45	-1
1200	0.45	-1
1201	0.45	-1
1202	0.45	-1
1203	0.45	-1
1204	0.45	-1
1205	0.45	-1
1206	0.45	-1
1207	0.45	-1
1208	0.45	-1
1209	0.45	-1
1210	0.45	-1
1211	0.45	-1
1212	0.45	-1
1213	0.45	-1
1214	0.45	-1
1215	0.45	-1
1216	0.45	-1
1217	0.45	-1
1218	0.45	-1
1219	0.45	-1
1220	0.45	-1
1221	0.45	-1
1222	0.45	-1
1223	0.45	-1
1224	0.45	-1
1225	0.45	-1
1226	0.45	-1
1227	0.45	-1
1228	0.45	-1
1229	0.45	-1
1230	0.45	-1
1231	0.45	-1
1232	0.45	-1
1233	0.45	-1
1234	0.45	-1
1235	0.45	-1
1236	0.45	-1
1237	0.45	-1
1238	0.45	-1
1239	0.45	-1
1240	0.45	-1
1241	0.45	-1
1242	0.45	-1
1243	0.45	-1
1244	0.45	-1
1245	0.45	-1
1246	0.45	-1
1247	0.45	-1
1248	0.45	-1
1249	0.45	-1
1250	0.45	-1
1251	0.45	-1
1252	0.45	-1
1253	0.45	-1
1254	0.45	-1
1255	0.45	-1
1256	0.45	-1
1257	0.45	-1
1258	0.45	-1
1259	0.45	-1
1260	0.45	-1
1261	0.45	-1
1262	0.45	-1
1263	0.45	-1
1264	0.45	-1
1265	0.45	-1
1266	0.45	-1
1267	0.45	-1
1268	0.45	-1
1269	0.45	-1
1270	0.45	-1
1271	0.45	-1
1272	0.45	-1
1273	0.45	-1
1274	0.45	-1
1275	0.45	-1
