lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1		Open water	Sediment	Marsh	Marsh sediment	Total	Depth	NH4	N)3	PO4	Adsorbed P	SiO4	Oxygen	Detritus	Humus	Inorganic matter	Diatoms	Green algae	Blue greens	Vegetation	Phragmites	Zooplankton	Zoobethos	Zoop/benth fish	Predatory fish	Mass balance	Hydrology	Inorganic matter	Dry weight	Nitrogen	Phosphorus	Silica	Oxygen	Main module	Transport processes	Abiotic and microbial module	Algal module	Vegetation module	Food web module	Marsh water module	Marsh vegetation module	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	iSensitivity	shortName	Duflow
369	0	0	0	0	_cTmOptFish_	oC	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Fish	-1	optimum_temp_of_fish																																														1		cTmOptFish	PARM
370	0	0	0	0	_cSigTmFish_	oC	0	0	10	10	10	10	TRUE	TRUE	TRUE	Parameter	Fish	-1	temperature_constant_of_fish(sigma_in_Gaussian_curve)																																														1		cSigTmFish	PARM
371	0	0	0	0	_cDayReprFish_	-	0	0	120	120	120	120	TRUE	TRUE	TRUE	Parameter	Fish	-1	reproduction_date_of_fish_=_1_May																																														1		cDayRrFish	PARM
372	0	0	0	0	_fReprFish_	-	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	Parameter	Fish	-1	yearly_reproduction_fraction_of_adult_fish																																														1		fReprFish	PARM
373	0	0	0	0	_fAgeFish_	-	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	Parameter	Fish	-1	yearly_ageing_fraction_of_young_fish																																														1		fAgeFish	PARM
374	0	0	0	0	_cRelVegFish_	-	0	0	0.009	0.009	0.009	0.009	TRUE	TRUE	TRUE	Parameter	Fish	-1	decrease_of_fish_feeding_per_%_vegetation_cover(max_001)																																														1		cRelVgFish	PARM
375	0	0	0	0	_kDAssFiJv_	day-1	0	0	0.12	0.12	0.12	0.12	TRUE	TRUE	TRUE	Parameter	Fish	-1	maximum_assimilation_rate_of_young_fish																																														1		kDAssFiJv	PARM
376	0	0	0	0	_hDZooFiJv_	g/m2	0	0	1.25	1.25	1.25	1.25	TRUE	TRUE	TRUE	Parameter	Fish	-1	half-saturating_zooplankton_biomass_for_young_fish_predation																																														1		hDZooFiJv	PARM
377	0	0	0	0	_fDAssFiJv_	-	0	0	0.4	0.4	0.4	0.4	TRUE	TRUE	TRUE	Parameter	Fish	-1	C_assimilation_efficiency_of_young_fish																																														1		fDAssFiJv	PARM
378	0	0	0	0	_kDRespFiJv_	day-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Fish	-1	maintenance_respiration_constant_of_young_fish																																														1		kDRespFiJv	PARM
379	0	0	0	0	_kMortFiJv_	day-1	0	0	0.00137	0.00137	0.00137	0.00137	TRUE	TRUE	TRUE	Parameter	Fish	-1	specific_mortality_of_young_fish(=_01_y-1)																																														1		kMrtFiJv	PARM
380	0	0	0	0	_kDAssFiAd_	day-1	0	0	0.06	0.06	0.06	0.06	TRUE	TRUE	TRUE	Parameter	Fish	-1	maximum_assimilation_rate_of_adult_fish																																														1		kDAssFiAd	PARM
381	0	0	0	0	_hDBentFiAd_	g/m2	0	0	2.5	2.5	2.5	2.5	TRUE	TRUE	TRUE	Parameter	Fish	-1	half-saturating_zoobenthos_biomass_for_adult_fish_predation																																														1		hDBentFiAd	PARM
382	0	0	0	0	_fDAssFiAd_	-	0	0	0.4	0.4	0.4	0.4	TRUE	TRUE	TRUE	Parameter	Fish	-1	C_assimilation_efficiency_of_adult_fish																																														1		fDAssFiAd	PARM
383	0	0	0	0	_kDRespFiAd_	day-1	0	0	0.004	0.004	0.004	0.004	TRUE	TRUE	TRUE	Parameter	Fish	-1	maintenance_respiration_constant_of_adult_fish																																														1		kDRespFiAd	PARM
384	0	0	0	0	_kMortFiAd_	day-1	0	0	0.00027	0.00027	0.00027	0.00027	TRUE	TRUE	TRUE	Parameter	Fish	-1	specific_mortality_of_adult_fish(=_01_y-1)																																														1		kMrtFiAd	PARM
385	0	0	0	0	_cDCarrPiscMax_	gDW/m2	0	0	1.2	1.2	1.2	1.2	TRUE	TRUE	TRUE	Parameter	Fish	-1	maximum_carrying_capacity_of__Pi_sc(=75_kg/ha)																																														1		cDCarscMax	PARM
386	0	0	0	0	_cDCarrPiscMin_	gDW/m2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Fish	-1	minimum_carrying_capacity_of__Pi_sc(=6_kg/ha)																																														1		cDCarscMin	PARM
387	0	0	0	0	_cDCarrPiscBare_	gDW/m2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Fish	-1	carrying_capacity_of__Pi_sc_for_lake_without_marsh_zone																																														1		cDCarcBare	PARM
388	0	0	0	0	_cDPhraMinPisc_	gDW/m2	0	0	50	50	50	50	TRUE	TRUE	TRUE	Parameter	Fish	-1	min_reed_biomass_for__Pi_sc																																														1		cDPhrnPisc	PARM
389	0	0	0	0	_cCovVegMin_	%	0	0	40	40	40	40	TRUE	TRUE	TRUE	Parameter	Fish	-1	min_submveg_coverage_for__Pi_sc																																														1		cCovVegMin	PARM
390	0	0	0	0	_cRelPhraPisc_	gDW/m2/%	0	0	0.075	0.075	0.075	0.075	TRUE	TRUE	TRUE	Parameter	Fish	-1	rel__Pi_sc_density_per_%_reed_if_submveg_absent																																														1		cRelPaPisc	PARM
391	0	0	0	0	_cRelVegPisc_	gDW/m2/%	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Fish	-1	extra_rel__Pi_sc_density_per_%_reed_if__aCovVeg__>__cCovVegMin																																														1		cRelVgPisc	PARM
392	0	0	0	0	_kDAssPisc_	day-1	0	0	0.025	0.025	0.025	0.025	TRUE	TRUE	TRUE	Parameter	Fish	-1	maximum_assimilation_rate																																														1		kDAssPisc	PARM
393	0	0	0	0	_hDVegPisc_	g/m2	0	0	5	5	5	5	TRUE	TRUE	TRUE	Parameter	Fish	-1	half-sat_vegetation_biomass_for__Pi_sc_growth																																														1		hDVegPisc	PARM
394	0	0	0	0	_hDFishPisc_	g/m2	0	0	1	1	1	1	TRUE	TRUE	TRUE	Parameter	Fish	-1	half-saturating_DFish_for__Pi_sc_predation																																														1		hDFishPisc	PARM
395	0	0	0	0	_fDAssPisc_	-	0	0	0.4	0.4	0.4	0.4	TRUE	TRUE	TRUE	Parameter	Fish	-1	C_ass_efficiency_of__Pi_sc																																														1		fDAssPisc	PARM
396	0	0	0	0	_fDissEgesPisc_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Fish	-1	soluble_P_fraction_of_by_fish_egested_food																																														1		fDisssPisc	PARM
397	0	0	0	0	_kDRespPisc_	day-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Fish	-1	maint_respiration_constant_of__Pi_sc																																														1		kDRespPisc	PARM
398	0	0	0	0	_kMortPisc_	day-1	0	0	0.00027	0.00027	0.00027	0.00027	TRUE	TRUE	TRUE	Parameter	Fish	-1	specific_mortality_of__Pi_sc_=_01_y-1																																														1		kMrtPisc	PARM
399	0	0	0	0	_fDissMortPisc_	-	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Fish	-1	soluble_nutrient_fraction_of_died__Pi_sc(excl_bones_and_scales																																														1		fDisstPisc	PARM
400	0	0	0	0	_cTmOptPisc_	oC	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Fish	-1	optimum_temp_of__Pi_sc																																														1		cTmOptPisc	PARM
401	0	0	0	0	_cSigTmPisc_	oC	0	0	10	10	10	10	TRUE	TRUE	TRUE	Parameter	Fish	-1	temperature_constant_of__Pi_sc(sigma_in_Gaussian_curve)																																														1		cSigTmPisc	PARM
402	0	0	0	0	_cDepthSM_	m	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Marsh	-1	sediment_depth																																														1		cDepthSM	PARM
403	0	0	0	0	_kExchMaxM_	m3/m3_marshwater/day	0	0	1	1	1	1	TRUE	TRUE	TRUE	Parameter	Marsh	-1	maximum_dispersive_marsh_water_exchange_coefficient																																														1		kExchMaxM	PARM
404	0	0	0	0	_hfMarsh_	-	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Marsh	-1	rel_marsh_area_where_exchange_is_50%																																														1		hfMarsh	PARM
405	0	0	0	0	_fDTotSM0_	g_solid/g_sediment	0	0	0.3	0.3	0.3	0.3	TRUE	TRUE	TRUE	Parameter	Marsh	-1	initial_dry-weight_fraction_in_sediment																																														1		fDTotSM0	PARM
406	0	0	0	0	_fDOrgSM0_	g_AFDW\g_solid	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Marsh	-1	initial_organic_fraction_of_sed																																														1		fDOrgSM0	PARM
407	0	0	0	0	_fDDetSM0_	g/g	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	Parameter	Marsh	-1	initial_detritus_fraction_of_sediment_organic_matter																																														1		fDDetSM0	PARM
408	0	0	0	0	_fPInorgSM0_	gP/gDW	0	0	0.0005	0.0005	0.0005	0.0005	TRUE	TRUE	TRUE	Parameter	Marsh	-1	initial_inorg_P_fraction_in_sed																																														1		fPInorgSM0	PARM
409	0	0	0	0	_cPDPhra0_	gP/gDW	0	0	0.002	0.002	0.002	0.002	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	initial_P/day_ratio_of_reed																																														1		cPDPhra0	PARM
410	0	0	0	0	_cNDPhra0_	gN/gDW	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	initial_N/day_ratio_of_reed																																														1		cNDPhra0	PARM
411	0	0	0	0	_cDensStemPhra_	m-2	0	0	61.5	61.5	61.5	61.5	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	density_stem(+/-_139)																																														1		cDensmPhra	PARM
412	0	0	0	0	_cTmInitPhra_	oC	0	0	8	8	8	8	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	tempstart_initial_growth																																														1		cTmIntPhra	PARM
413	0	0	0	0	_fDAllPhra_	-	0	0	0.3	0.3	0.3	0.3	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	allocation_fraction																																														1		fDAllPhra	PARM
414	0	0	0	0	_kDAllPhra_	1/day	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	allocation_rate																																														1		kDAllPhra	PARM
415	0	0	0	0	_cDStemPhra_	g/m	0	0	6	6	6	6	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	average_stem_weight																																														1		cDStemPhra	PARM
416	0	0	0	0	_cQ10ProdPhra_	-	0	0	2	2	2	2	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	temp_quotient_of_production																																														1		cQ10PdPhra	PARM
417	0	0	0	0	_cMuPhraMax_	1/day	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	maximum_growth_rate_reed																																														1		cMuPhraMax	PARM
418	0	0	0	0	_cDShootPhraMax_	gDW/m2	0	0	3500	3500	3500	3500	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	max_shoot_biomass_of_reed																																														1		cDShtraMax	PARM
419	0	0	0	0	_cCovSpPhra_	%_cover_per_gD/m2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	specific_coverage																																														1		cCovSpPhra	PARM
420	0	0	0	0	_cPDPhraMin_	-	0	0	0.0008	0.0008	0.0008	0.0008	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	minPhra_P/day_-ratio																																														1		cPDPhraMin	PARM
421	0	0	0	0	_cPDPhraMax_	-	0	0	0.003	0.003	0.003	0.003	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	maxPhra_P/day_-ratio																																														1		cPDPhraMax	PARM
422	0	0	0	0	_cNDPhraMin_	-	0	0	0.008	0.008	0.008	0.008	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	minPhra_N/day_-ratio																																														1		cNDPhraMin	PARM
423	0	0	0	0	_cNDPhraMax_	-	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	maxPhra_N/day_-ratio																																														1		cNDPhraMax	PARM
424	0	0	0	0	_cAffNUptPhra_	l/mgDW/DWay	0	0	0.0002	0.0002	0.0002	0.0002	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	N_uptake_affinity_reed																																														1		cAffNtPhra	PARM
425	0	0	0	0	_cAffPUptPhra_	l/mgDW/DWay	0	0	0.0002	0.0002	0.0002	0.0002	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	P_uptake_affinity_reed																																														1		cAffPtPhra	PARM
426	0	0	0	0	_cVNUptPhraMax_	mgN/mgD/day	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	max_uptake_rate_N_001																																														1		cVNUpraMax	PARM
427	0	0	0	0	_cVPUptPhraMax_	mgP/mgD/day	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	max_uptake_rate_P_0001																																														1		cVPUpraMax	PARM
428	0	0	0	0	_kDRespPhra_	1/day	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	respiration_rate_of_reed																																														1		kDRespPhra	PARM
429	0	0	0	0	_cQ10RespPhra_	1/e^oC	0	0	2.5	2.5	2.5	2.5	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	temp_quotient_of_respiration																																														1		cQ10RpPhra	PARM
430	0	0	0	0	_fDayWin_	-	0	0	0.52	0.52	0.52	0.52	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	Start_autumn																																														1		fDayWin	PARM
431	0	0	0	0	_fDRealPhra_	-	0	0	0.85	0.85	0.85	0.85	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	reallocated_fraction_day																																														1		fDRealPhra	PARM
432	0	0	0	0	_kDRealPhra_	1/day	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	reallocation_rate_day																																														1		kDRealPhra	PARM
433	0	0	0	0	_kDMortShootPhra_	1/day	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	mortality_rate_shoots																																														1		kDMrtSPhra	PARM
434	0	0	0	0	_kDMortRootPhra_	1/day	0	0	0.000391	0.000391	0.000391	0.000391	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	mortality_rate_roots																																														1		kDMrtRPhra	PARM
435	0	0	0	0	_cDayWinPhra_	day	0	0	259	259	259	259	TRUE	TRUE	TRUE	Parameter	Phragmities	-1	begin_autumn(16_sept)																																														1		cDayWnPhra	PARM
436	0	0	0	0	_cDayManPhra_	day	0	0	255	255	255	255	TRUE	TRUE	TRUE	Input_factor	Phragmities	-1	time_of_management																																														0		cDayMnPhra	PARM
437	0	0	0	0	_fManPhra_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	Input_factor	Phragmities	-1	fraction_biomass_loss_by_management																																														0		fManPhra	PARM
438	0	0	0	0	_kDManShootPhra_	1/day	0	0	1	1	1	1	TRUE	TRUE	TRUE	Input_factor	Phragmities	-1	rate_of_management																																														0		kDMantPhra	PARM
439	0	0	0	0	_DaysPerYear_	d/y	0	0	365	365	365	365	TRUE	TRUE	TRUE	Conversion	Conversion	-1	DaysPerYear																																														0		DaysPrYear	PARM
440	0	0	0	0	_TenDays_	d	0	0	10	10	10	10	TRUE	TRUE	TRUE	Conversion	Conversion	-1	TenDays																																														0		TenDays	PARM
441	0	0	0	0	_HoursPerDay_	h/d	0	0	24	24	24	24	TRUE	TRUE	TRUE	Conversion	Conversion	-1	HoursPerDay																																														0		HourserDay	PARM
442	0	0	0	0	_SecsPerDay_	s/d	0	0	86400	86400	86400	86400	TRUE	TRUE	TRUE	Conversion	Conversion	-1	SecsPerDay																																														0		SecsPerDay	PARM
443	0	0	0	0	_mmPerm_	mm/m	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	mmPerm																																														0		mmPerm	PARM
444	0	0	0	0	_m2Perha_	m2/ha	0	0	10000	10000	10000	10000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	m2Perha																																														0		m2Perha	PARM
445	0	0	0	0	_mgPerg_	mg/g	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	mgPerg																																														0		mgPerg	PARM
446	0	0	0	0	_gPerkg_	g/kg	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	gPerkg																																														0		gPerkg	PARM
447	0	0	0	0	_gPerton_	g/ton	0	0	1000000	1000000	1000000	1000000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	gPerton																																														0		gPerton	PARM
448	0	0	0	0	_PerCent_	%	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Conversion	Conversion	-1	PerCent																																														0		PerCent	PARM
449	0	0	0	0	_NearZero_	-	0	0	1.00E-28	1.00E-28	1.00E-28	1.00E-28	TRUE	TRUE	TRUE	Conversion	Conversion	-1	very_small_number_used_to_avoid_dividing_by_zero_																																														0		NearZero	PARM
450	0	0	0	0	_molO2molC_	gO2/gC	0	0	2.6667	2.6667	2.6667	2.6667	TRUE	TRUE	TRUE	Conversion	Conversion	-1	ratio_of_molweights																																														0		molO2molC	PARM
451	0	0	0	0	_molO2molN_	gO2/gN	0	0	2.2857	2.2857	2.2857	2.2857	TRUE	TRUE	TRUE	Conversion	Conversion	-1	ratio_of_molweights																																														0		molO2molN	PARM
452	0	0	0	0	_molNmolC_	gN/gC	0	0	1.1667	1.1667	1.1667	1.1667	TRUE	TRUE	TRUE	Conversion	Conversion	-1	ratio_of_molweights																																														0		molNmolC	PARM
453	0	0	0	0	_cRhoWat_	g/m3	0	0	1000000	1000000	1000000	1000000	TRUE	TRUE	TRUE	Conversion	Conversion	-1	density_of_water																																														0		cRhoWat	PARM
454	0	0	0	0	_Pi_	-	0	0	3.141592654	3.141592654	3.141592654	3.141592654	TRUE	TRUE	TRUE	Conversion	Conversion	-1	Pi_(approx_314159)																																														0		Pi	PARM
-1																																																																				
